Time,Density,gasTemp,av,OCS    ,CO     ,CS     ,CH3OH  
  1.000E-06, 1.0000E+04,   10.00, 2.9644E+00,    1.13825E-30,    1.62726E-25,    1.10702E-28,    1.13818E-30
  1.000E-05, 1.0000E+04,   10.00, 2.9644E+00,    1.28804E-30,    1.44665E-22,    1.74159E-25,    1.28727E-30
  1.000E-04, 1.0000E+04,   10.00, 2.9644E+00,    1.44736E-30,    1.41379E-19,    1.83391E-22,    1.44041E-30
  1.000E-03, 1.0000E+04,   10.00, 2.9644E+00,    2.06852E-30,    1.23110E-16,    1.66116E-19,    2.06704E-27
  1.000E-02, 1.0000E+04,   10.00, 2.9644E+00,    2.22897E-24,    4.26187E-14,    1.30871E-16,    8.32810E-23
  1.000E-01, 1.0000E+04,   10.00, 2.9644E+00,    5.82693E-21,    3.15824E-12,    8.91816E-14,    6.88662E-20
  1.000E+00, 1.0000E+04,   10.00, 2.9644E+00,    1.18697E-18,    3.67528E-10,    1.68435E-11,    8.33025E-17
  1.000E+01, 1.0000E+04,   10.00, 2.9644E+00,    1.54259E-16,    1.36834E-08,    9.12637E-10,    1.07653E-14
  1.000E+02, 1.0000E+04,   10.00, 2.9644E+00,    1.35546E-14,    4.13218E-07,    2.45710E-08,    5.42299E-13
  1.000E+03, 1.0000E+04,   10.00, 2.9644E+00,    2.50004E-12,    4.62512E-06,    2.18617E-07,    4.04272E-11
  1.000E+04, 1.0000E+04,   10.00, 2.9644E+00,    7.45515E-11,    1.48095E-05,    3.84856E-07,    8.50865E-09
  1.010E+04, 1.0000E+04,   10.00, 2.9644E+00,    7.48133E-11,    1.49038E-05,    3.84922E-07,    8.57265E-09
  1.110E+04, 1.0000E+04,   10.00, 2.9644E+00,    7.75688E-11,    1.58532E-05,    3.85929E-07,    9.17582E-09
  1.210E+04, 1.0000E+04,   10.00, 2.9644E+00,    8.03878E-11,    1.68153E-05,    3.87506E-07,    9.75365E-09
  1.310E+04, 1.0000E+04,   10.00, 2.9644E+00,    8.32409E-11,    1.77888E-05,    3.89569E-07,    1.03293E-08
  1.410E+04, 1.0000E+04,   10.00, 2.9644E+00,    8.61401E-11,    1.87726E-05,    3.92051E-07,    1.09081E-08
  1.510E+04, 1.0000E+04,   10.00, 2.9644E+00,    8.90945E-11,    1.97660E-05,    3.94898E-07,    1.14915E-08
  1.610E+04, 1.0000E+04,   10.00, 2.9644E+00,    9.21120E-11,    2.07679E-05,    3.98068E-07,    1.20799E-08
  1.710E+04, 1.0000E+04,   10.00, 2.9644E+00,    9.51987E-11,    2.17775E-05,    4.01525E-07,    1.26736E-08
  1.810E+04, 1.0000E+04,   10.00, 2.9644E+00,    9.83602E-11,    2.27942E-05,    4.05239E-07,    1.32722E-08
  1.910E+04, 1.0000E+04,   10.00, 2.9644E+00,    1.01601E-10,    2.38172E-05,    4.09185E-07,    1.38756E-08
  2.010E+04, 1.0000E+04,   10.00, 2.9644E+00,    1.04924E-10,    2.48461E-05,    4.13343E-07,    1.44833E-08
  2.110E+04, 1.0000E+04,   10.00, 2.9644E+00,    1.08335E-10,    2.58803E-05,    4.17693E-07,    1.50949E-08
  2.210E+04, 1.0000E+04,   10.00, 2.9644E+00,    1.11836E-10,    2.69193E-05,    4.22218E-07,    1.57099E-08
  2.310E+04, 1.0000E+04,   10.00, 2.9644E+00,    1.15429E-10,    2.79630E-05,    4.26906E-07,    1.63281E-08
  2.410E+04, 1.0000E+04,   10.00, 2.9644E+00,    1.19116E-10,    2.90108E-05,    4.31741E-07,    1.69493E-08
  2.510E+04, 1.0000E+04,   10.00, 2.9644E+00,    1.22899E-10,    3.00625E-05,    4.36711E-07,    1.75734E-08
  2.610E+04, 1.0000E+04,   10.00, 2.9644E+00,    1.26780E-10,    3.11179E-05,    4.41803E-07,    1.82000E-08
  2.710E+04, 1.0000E+04,   10.00, 2.9644E+00,    1.30760E-10,    3.21767E-05,    4.47009E-07,    1.88291E-08
  2.810E+04, 1.0000E+04,   10.00, 2.9644E+00,    1.34839E-10,    3.32386E-05,    4.52318E-07,    1.94605E-08
  2.910E+04, 1.0000E+04,   10.00, 2.9644E+00,    1.39019E-10,    3.43035E-05,    4.57721E-07,    2.00947E-08
  3.010E+04, 1.0000E+04,   10.00, 2.9644E+00,    1.43302E-10,    3.53712E-05,    4.63213E-07,    2.07301E-08
  3.110E+04, 1.0000E+04,   10.00, 2.9644E+00,    1.47686E-10,    3.64416E-05,    4.68784E-07,    2.13682E-08
  3.210E+04, 1.0000E+04,   10.00, 2.9644E+00,    1.52173E-10,    3.75144E-05,    4.74427E-07,    2.20085E-08
  3.310E+04, 1.0000E+04,   10.00, 2.9644E+00,    1.56763E-10,    3.85895E-05,    4.80135E-07,    2.26510E-08
  3.410E+04, 1.0000E+04,   10.00, 2.9644E+00,    1.61457E-10,    3.96668E-05,    4.85903E-07,    2.32957E-08
  3.510E+04, 1.0000E+04,   10.00, 2.9644E+00,    1.66256E-10,    4.07461E-05,    4.91725E-07,    2.39427E-08
  3.610E+04, 1.0000E+04,   10.00, 2.9644E+00,    1.71159E-10,    4.18273E-05,    4.97596E-07,    2.45919E-08
  3.710E+04, 1.0000E+04,   10.00, 2.9644E+00,    1.76168E-10,    4.29101E-05,    5.03510E-07,    2.52434E-08
  3.810E+04, 1.0000E+04,   10.00, 2.9644E+00,    1.81282E-10,    4.39946E-05,    5.09462E-07,    2.58972E-08
  3.910E+04, 1.0000E+04,   10.00, 2.9644E+00,    1.86503E-10,    4.50806E-05,    5.15450E-07,    2.65534E-08
  4.010E+04, 1.0000E+04,   10.00, 2.9644E+00,    1.91831E-10,    4.61679E-05,    5.21467E-07,    2.72120E-08
  4.110E+04, 1.0000E+04,   10.00, 2.9644E+00,    1.97266E-10,    4.72565E-05,    5.27511E-07,    2.78731E-08
  4.210E+04, 1.0000E+04,   10.00, 2.9644E+00,    2.02809E-10,    4.83461E-05,    5.33577E-07,    2.85368E-08
  4.310E+04, 1.0000E+04,   10.00, 2.9644E+00,    2.08459E-10,    4.94368E-05,    5.39662E-07,    2.92030E-08
  4.410E+04, 1.0000E+04,   10.00, 2.9644E+00,    2.14219E-10,    5.05284E-05,    5.45764E-07,    2.98719E-08
  4.510E+04, 1.0000E+04,   10.00, 2.9644E+00,    2.20088E-10,    5.16207E-05,    5.51878E-07,    3.05435E-08
  4.610E+04, 1.0000E+04,   10.00, 2.9644E+00,    2.26066E-10,    5.27137E-05,    5.58001E-07,    3.12179E-08
  4.710E+04, 1.0000E+04,   10.00, 2.9644E+00,    2.32155E-10,    5.38073E-05,    5.64132E-07,    3.18952E-08
  4.810E+04, 1.0000E+04,   10.00, 2.9644E+00,    2.38355E-10,    5.49014E-05,    5.70266E-07,    3.25754E-08
  4.910E+04, 1.0000E+04,   10.00, 2.9644E+00,    2.44666E-10,    5.59958E-05,    5.76403E-07,    3.32587E-08
  5.010E+04, 1.0000E+04,   10.00, 2.9644E+00,    2.51089E-10,    5.70905E-05,    5.82538E-07,    3.39451E-08
  5.110E+04, 1.0000E+04,   10.00, 2.9644E+00,    2.57624E-10,    5.81854E-05,    5.88671E-07,    3.46348E-08
  5.210E+04, 1.0000E+04,   10.00, 2.9644E+00,    2.64272E-10,    5.92803E-05,    5.94798E-07,    3.53290E-08
  5.310E+04, 1.0000E+04,   10.00, 2.9644E+00,    2.71038E-10,    6.03752E-05,    6.00919E-07,    3.60253E-08
  5.410E+04, 1.0000E+04,   10.00, 2.9644E+00,    2.77918E-10,    6.14701E-05,    6.07030E-07,    3.67252E-08
  5.510E+04, 1.0000E+04,   10.00, 2.9644E+00,    2.84914E-10,    6.25647E-05,    6.13130E-07,    3.74276E-08
  5.610E+04, 1.0000E+04,   10.00, 2.9644E+00,    2.92023E-10,    6.36590E-05,    6.19217E-07,    3.81345E-08
  5.710E+04, 1.0000E+04,   10.00, 2.9644E+00,    2.99250E-10,    6.47530E-05,    6.25290E-07,    3.88452E-08
  5.810E+04, 1.0000E+04,   10.00, 2.9644E+00,    3.06594E-10,    6.58465E-05,    6.31347E-07,    3.95600E-08
  5.910E+04, 1.0000E+04,   10.00, 2.9644E+00,    3.14056E-10,    6.69395E-05,    6.37385E-07,    4.02787E-08
  6.010E+04, 1.0000E+04,   10.00, 2.9644E+00,    3.21637E-10,    6.80318E-05,    6.43405E-07,    4.10015E-08
  6.110E+04, 1.0000E+04,   10.00, 2.9644E+00,    3.29338E-10,    6.91235E-05,    6.49404E-07,    4.17286E-08
  6.210E+04, 1.0000E+04,   10.00, 2.9644E+00,    3.37160E-10,    7.02143E-05,    6.55381E-07,    4.24601E-08
  6.310E+04, 1.0000E+04,   10.00, 2.9644E+00,    3.45104E-10,    7.13043E-05,    6.61334E-07,    4.31960E-08
  6.410E+04, 1.0000E+04,   10.00, 2.9644E+00,    3.53171E-10,    7.23934E-05,    6.67263E-07,    4.39366E-08
  6.510E+04, 1.0000E+04,   10.00, 2.9644E+00,    3.61361E-10,    7.34814E-05,    6.73167E-07,    4.46819E-08
  6.610E+04, 1.0000E+04,   10.00, 2.9644E+00,    3.69676E-10,    7.45684E-05,    6.79044E-07,    4.54323E-08
  6.710E+04, 1.0000E+04,   10.00, 2.9644E+00,    3.78117E-10,    7.56542E-05,    6.84894E-07,    4.61875E-08
  6.810E+04, 1.0000E+04,   10.00, 2.9644E+00,    3.86686E-10,    7.67387E-05,    6.90714E-07,    4.69478E-08
  6.910E+04, 1.0000E+04,   10.00, 2.9644E+00,    3.95382E-10,    7.78220E-05,    6.96506E-07,    4.77146E-08
  7.010E+04, 1.0000E+04,   10.00, 2.9644E+00,    4.04209E-10,    7.89040E-05,    7.02267E-07,    4.84859E-08
  7.110E+04, 1.0000E+04,   10.00, 2.9644E+00,    4.13168E-10,    7.99845E-05,    7.07997E-07,    4.92625E-08
  7.210E+04, 1.0000E+04,   10.00, 2.9644E+00,    4.22258E-10,    8.10635E-05,    7.13695E-07,    5.00447E-08
  7.310E+04, 1.0000E+04,   10.00, 2.9644E+00,    4.31480E-10,    8.21410E-05,    7.19360E-07,    5.08328E-08
  7.410E+04, 1.0000E+04,   10.00, 2.9644E+00,    4.40837E-10,    8.32168E-05,    7.24992E-07,    5.16270E-08
  7.510E+04, 1.0000E+04,   10.00, 2.9644E+00,    4.50330E-10,    8.42910E-05,    7.30589E-07,    5.24275E-08
  7.610E+04, 1.0000E+04,   10.00, 2.9644E+00,    4.59959E-10,    8.53634E-05,    7.36151E-07,    5.32343E-08
  7.710E+04, 1.0000E+04,   10.00, 2.9644E+00,    4.69727E-10,    8.64340E-05,    7.41678E-07,    5.40477E-08
  7.810E+04, 1.0000E+04,   10.00, 2.9644E+00,    4.79636E-10,    8.75026E-05,    7.47167E-07,    5.48659E-08
  7.910E+04, 1.0000E+04,   10.00, 2.9644E+00,    4.89679E-10,    8.85694E-05,    7.52619E-07,    5.56928E-08
  8.010E+04, 1.0000E+04,   10.00, 2.9644E+00,    4.99867E-10,    8.96341E-05,    7.58034E-07,    5.65266E-08
  8.110E+04, 1.0000E+04,   10.00, 2.9644E+00,    5.10196E-10,    9.06970E-05,    7.63414E-07,    5.73723E-08
  8.210E+04, 1.0000E+04,   10.00, 2.9644E+00,    5.20683E-10,    9.17578E-05,    7.68757E-07,    5.82226E-08
  8.310E+04, 1.0000E+04,   10.00, 2.9644E+00,    5.31317E-10,    9.28164E-05,    7.74060E-07,    5.90786E-08
  8.410E+04, 1.0000E+04,   10.00, 2.9644E+00,    5.42099E-10,    9.38729E-05,    7.79325E-07,    5.99444E-08
  8.510E+04, 1.0000E+04,   10.00, 2.9644E+00,    5.53036E-10,    9.49272E-05,    7.84551E-07,    6.08175E-08
  8.610E+04, 1.0000E+04,   10.00, 2.9644E+00,    5.64127E-10,    9.59792E-05,    7.89738E-07,    6.16990E-08
  8.710E+04, 1.0000E+04,   10.00, 2.9644E+00,    5.75373E-10,    9.70288E-05,    7.94885E-07,    6.25891E-08
  8.810E+04, 1.0000E+04,   10.00, 2.9644E+00,    5.86777E-10,    9.80761E-05,    7.99993E-07,    6.34881E-08
  8.910E+04, 1.0000E+04,   10.00, 2.9644E+00,    5.98343E-10,    9.91208E-05,    8.05057E-07,    6.43923E-08
  9.010E+04, 1.0000E+04,   10.00, 2.9644E+00,    6.10062E-10,    1.00163E-04,    8.10080E-07,    6.53081E-08
  9.110E+04, 1.0000E+04,   10.00, 2.9644E+00,    6.21938E-10,    1.01203E-04,    8.15066E-07,    6.62379E-08
  9.210E+04, 1.0000E+04,   10.00, 2.9644E+00,    6.33996E-10,    1.02240E-04,    8.20008E-07,    6.71721E-08
  9.310E+04, 1.0000E+04,   10.00, 2.9644E+00,    6.46212E-10,    1.03275E-04,    8.24909E-07,    6.81182E-08
  9.410E+04, 1.0000E+04,   10.00, 2.9644E+00,    6.58600E-10,    1.04306E-04,    8.29769E-07,    6.90755E-08
  9.510E+04, 1.0000E+04,   10.00, 2.9644E+00,    6.71161E-10,    1.05336E-04,    8.34588E-07,    7.00437E-08
  9.610E+04, 1.0000E+04,   10.00, 2.9644E+00,    6.83898E-10,    1.06362E-04,    8.39366E-07,    7.10229E-08
  9.710E+04, 1.0000E+04,   10.00, 2.9644E+00,    6.96815E-10,    1.07386E-04,    8.44103E-07,    7.20135E-08
  9.810E+04, 1.0000E+04,   10.00, 2.9644E+00,    7.09913E-10,    1.08407E-04,    8.48799E-07,    7.30158E-08
  9.910E+04, 1.0000E+04,   10.00, 2.9644E+00,    7.23196E-10,    1.09425E-04,    8.53453E-07,    7.40299E-08
  1.001E+05, 1.0000E+04,   10.00, 2.9644E+00,    7.36665E-10,    1.10441E-04,    8.58066E-07,    7.50562E-08
  1.101E+05, 1.0000E+04,   10.00, 2.9644E+00,    8.83167E-10,    1.20440E-04,    9.02076E-07,    8.50165E-08
  1.201E+05, 1.0000E+04,   10.00, 2.9644E+00,    1.05193E-09,    1.30125E-04,    9.42126E-07,    9.70656E-08
  1.301E+05, 1.0000E+04,   10.00, 2.9644E+00,    1.24789E-09,    1.39474E-04,    9.78413E-07,    1.11386E-07
  1.401E+05, 1.0000E+04,   10.00, 2.9644E+00,    1.47740E-09,    1.48471E-04,    1.01130E-06,    1.28590E-07
  1.501E+05, 1.0000E+04,   10.00, 2.9644E+00,    1.74887E-09,    1.57110E-04,    1.04125E-06,    1.49707E-07
  1.601E+05, 1.0000E+04,   10.00, 2.9644E+00,    2.07365E-09,    1.65386E-04,    1.06874E-06,    1.76260E-07
  1.701E+05, 1.0000E+04,   10.00, 2.9644E+00,    2.46718E-09,    1.73301E-04,    1.09429E-06,    2.10497E-07
  1.801E+05, 1.0000E+04,   10.00, 2.9644E+00,    2.95070E-09,    1.80857E-04,    1.11841E-06,    2.55529E-07
  1.901E+05, 1.0000E+04,   10.00, 2.9644E+00,    3.55376E-09,    1.88061E-04,    1.14156E-06,    3.16029E-07
  2.001E+05, 1.0000E+04,   10.00, 2.9644E+00,    4.31770E-09,    1.94920E-04,    1.16406E-06,    3.98489E-07
  2.101E+05, 1.0000E+04,   10.00, 2.9644E+00,    5.29985E-09,    2.01437E-04,    1.18608E-06,    5.11216E-07
  2.201E+05, 1.0000E+04,   10.00, 2.9644E+00,    6.57394E-09,    2.07604E-04,    1.20731E-06,    6.60597E-07
  2.301E+05, 1.0000E+04,   10.00, 2.9644E+00,    8.19000E-09,    2.13380E-04,    1.22621E-06,    8.28517E-07
  2.401E+05, 1.0000E+04,   10.00, 2.9644E+00,    9.85078E-09,    2.18607E-04,    1.23799E-06,    8.28551E-07
  2.501E+05, 1.0000E+04,   10.00, 2.9644E+00,    1.07915E-08,    2.23030E-04,    1.23589E-06,    3.76149E-07
  2.601E+05, 1.0000E+04,   10.00, 2.9644E+00,    1.10105E-08,    2.26316E-04,    1.21199E-06,    1.27815E-07
  2.701E+05, 1.0000E+04,   10.00, 2.9644E+00,    1.08764E-08,    2.28471E-04,    1.16511E-06,    8.82673E-08
  2.801E+05, 1.0000E+04,   10.00, 2.9644E+00,    1.05740E-08,    2.29749E-04,    1.10264E-06,    7.52827E-08
  2.901E+05, 1.0000E+04,   10.00, 2.9644E+00,    1.01475E-08,    2.30356E-04,    1.03258E-06,    6.47290E-08
  3.001E+05, 1.0000E+04,   10.00, 2.9644E+00,    9.63867E-09,    2.30436E-04,    9.59364E-07,    5.68601E-08
  3.101E+05, 1.0000E+04,   10.00, 2.9644E+00,    9.08917E-09,    2.30090E-04,    8.85652E-07,    5.12986E-08
  3.201E+05, 1.0000E+04,   10.00, 2.9644E+00,    8.53026E-09,    2.29399E-04,    8.13290E-07,    4.74189E-08
  3.301E+05, 1.0000E+04,   10.00, 2.9644E+00,    7.98398E-09,    2.28429E-04,    7.43581E-07,    4.46587E-08
  3.401E+05, 1.0000E+04,   10.00, 2.9644E+00,    7.46356E-09,    2.27231E-04,    6.77421E-07,    4.26281E-08
  3.501E+05, 1.0000E+04,   10.00, 2.9644E+00,    6.97585E-09,    2.25851E-04,    6.15382E-07,    4.10490E-08
  3.601E+05, 1.0000E+04,   10.00, 2.9644E+00,    6.52299E-09,    2.24325E-04,    5.57783E-07,    3.97078E-08
  3.701E+05, 1.0000E+04,   10.00, 2.9644E+00,    6.10438E-09,    2.22681E-04,    5.04752E-07,    3.84950E-08
  3.801E+05, 1.0000E+04,   10.00, 2.9644E+00,    5.71807E-09,    2.20945E-04,    4.56266E-07,    3.73245E-08
  3.901E+05, 1.0000E+04,   10.00, 2.9644E+00,    5.36158E-09,    2.19137E-04,    4.12197E-07,    3.61480E-08
  4.001E+05, 1.0000E+04,   10.00, 2.9644E+00,    5.03288E-09,    2.17273E-04,    3.72340E-07,    3.49594E-08
  4.101E+05, 1.0000E+04,   10.00, 2.9644E+00,    4.72954E-09,    2.15366E-04,    3.36442E-07,    3.37380E-08
  4.201E+05, 1.0000E+04,   10.00, 2.9644E+00,    4.44992E-09,    2.13428E-04,    3.04219E-07,    3.24919E-08
  4.301E+05, 1.0000E+04,   10.00, 2.9644E+00,    4.19263E-09,    2.11467E-04,    2.75375E-07,    3.12318E-08
  4.401E+05, 1.0000E+04,   10.00, 2.9644E+00,    3.95608E-09,    2.09491E-04,    2.49614E-07,    2.99598E-08
  4.501E+05, 1.0000E+04,   10.00, 2.9644E+00,    3.73910E-09,    2.07506E-04,    2.26646E-07,    2.86867E-08
  4.601E+05, 1.0000E+04,   10.00, 2.9644E+00,    3.54025E-09,    2.05516E-04,    2.06198E-07,    2.74150E-08
  4.701E+05, 1.0000E+04,   10.00, 2.9644E+00,    3.35841E-09,    2.03526E-04,    1.88010E-07,    2.61541E-08
  4.801E+05, 1.0000E+04,   10.00, 2.9644E+00,    3.19233E-09,    2.01540E-04,    1.71845E-07,    2.49088E-08
  4.901E+05, 1.0000E+04,   10.00, 2.9644E+00,    3.04082E-09,    1.99559E-04,    1.57484E-07,    2.36848E-08
  5.001E+05, 1.0000E+04,   10.00, 2.9644E+00,    2.90260E-09,    1.97586E-04,    1.44731E-07,    2.24841E-08
  5.101E+05, 1.0000E+04,   10.00, 2.9644E+00,    2.77660E-09,    1.95624E-04,    1.33405E-07,    2.13119E-08
  5.201E+05, 1.0000E+04,   10.00, 2.9644E+00,    2.66169E-09,    1.93674E-04,    1.23346E-07,    2.01711E-08
  5.301E+05, 1.0000E+04,   10.00, 2.9644E+00,    2.55682E-09,    1.91737E-04,    1.14410E-07,    1.90646E-08
  5.401E+05, 1.0000E+04,   10.00, 2.9644E+00,    2.46103E-09,    1.89814E-04,    1.06470E-07,    1.79948E-08
  5.501E+05, 1.0000E+04,   10.00, 2.9644E+00,    2.37336E-09,    1.87907E-04,    9.94102E-08,    1.69629E-08
  5.601E+05, 1.0000E+04,   10.00, 2.9644E+00,    2.29294E-09,    1.86017E-04,    9.31303E-08,    1.59700E-08
  5.701E+05, 1.0000E+04,   10.00, 2.9644E+00,    2.21900E-09,    1.84143E-04,    8.75403E-08,    1.50174E-08
  5.801E+05, 1.0000E+04,   10.00, 2.9644E+00,    2.15084E-09,    1.82287E-04,    8.25608E-08,    1.41065E-08
  5.901E+05, 1.0000E+04,   10.00, 2.9644E+00,    2.08768E-09,    1.80449E-04,    7.81219E-08,    1.32353E-08
  6.001E+05, 1.0000E+04,   10.00, 2.9644E+00,    2.02905E-09,    1.78629E-04,    7.41617E-08,    1.24059E-08
  6.101E+05, 1.0000E+04,   10.00, 2.9644E+00,    1.97433E-09,    1.76828E-04,    7.06260E-08,    1.16170E-08
  6.201E+05, 1.0000E+04,   10.00, 2.9644E+00,    1.92303E-09,    1.75046E-04,    6.74674E-08,    1.08684E-08
  6.301E+05, 1.0000E+04,   10.00, 2.9644E+00,    1.87474E-09,    1.73283E-04,    6.46440E-08,    1.01594E-08
  6.401E+05, 1.0000E+04,   10.00, 2.9644E+00,    1.82904E-09,    1.71539E-04,    6.21196E-08,    9.48932E-09
  6.501E+05, 1.0000E+04,   10.00, 2.9644E+00,    1.78560E-09,    1.69813E-04,    5.98623E-08,    8.85723E-09
  6.601E+05, 1.0000E+04,   10.00, 2.9644E+00,    1.74419E-09,    1.68107E-04,    5.78446E-08,    8.26339E-09
  6.701E+05, 1.0000E+04,   10.00, 2.9644E+00,    1.70442E-09,    1.66420E-04,    5.60425E-08,    7.70477E-09
  6.801E+05, 1.0000E+04,   10.00, 2.9644E+00,    1.66613E-09,    1.64752E-04,    5.44350E-08,    7.18131E-09
  6.901E+05, 1.0000E+04,   10.00, 2.9644E+00,    1.62919E-09,    1.63103E-04,    5.30036E-08,    6.69226E-09
  7.001E+05, 1.0000E+04,   10.00, 2.9644E+00,    1.59342E-09,    1.61472E-04,    5.17324E-08,    6.23590E-09
  7.101E+05, 1.0000E+04,   10.00, 2.9644E+00,    1.55890E-09,    1.59860E-04,    5.06068E-08,    5.81314E-09
  7.201E+05, 1.0000E+04,   10.00, 2.9644E+00,    1.52567E-09,    1.58265E-04,    4.96137E-08,    5.42318E-09
  7.301E+05, 1.0000E+04,   10.00, 2.9644E+00,    1.49370E-09,    1.56688E-04,    4.87412E-08,    5.06367E-09
  7.401E+05, 1.0000E+04,   10.00, 2.9644E+00,    1.46317E-09,    1.55129E-04,    4.79778E-08,    4.73456E-09
  7.501E+05, 1.0000E+04,   10.00, 2.9644E+00,    1.43434E-09,    1.53586E-04,    4.73125E-08,    4.43529E-09
  7.601E+05, 1.0000E+04,   10.00, 2.9644E+00,    1.40748E-09,    1.52060E-04,    4.67346E-08,    4.16517E-09
  7.701E+05, 1.0000E+04,   10.00, 2.9644E+00,    1.38294E-09,    1.50551E-04,    4.62338E-08,    3.92349E-09
  7.801E+05, 1.0000E+04,   10.00, 2.9644E+00,    1.36110E-09,    1.49057E-04,    4.58000E-08,    3.70930E-09
  7.901E+05, 1.0000E+04,   10.00, 2.9644E+00,    1.34230E-09,    1.47578E-04,    4.54238E-08,    3.52140E-09
  8.001E+05, 1.0000E+04,   10.00, 2.9644E+00,    1.32683E-09,    1.46114E-04,    4.50965E-08,    3.35799E-09
  8.101E+05, 1.0000E+04,   10.00, 2.9644E+00,    1.31485E-09,    1.44666E-04,    4.48102E-08,    3.21686E-09
  8.201E+05, 1.0000E+04,   10.00, 2.9644E+00,    1.30638E-09,    1.43232E-04,    4.45579E-08,    3.09537E-09
  8.301E+05, 1.0000E+04,   10.00, 2.9644E+00,    1.30123E-09,    1.41813E-04,    4.43330E-08,    2.99026E-09
  8.401E+05, 1.0000E+04,   10.00, 2.9644E+00,    1.29925E-09,    1.40408E-04,    4.41296E-08,    2.89949E-09
  8.501E+05, 1.0000E+04,   10.00, 2.9644E+00,    1.29994E-09,    1.39017E-04,    4.39417E-08,    2.81939E-09
  8.601E+05, 1.0000E+04,   10.00, 2.9644E+00,    1.30282E-09,    1.37641E-04,    4.37633E-08,    2.74744E-09
  8.701E+05, 1.0000E+04,   10.00, 2.9644E+00,    1.30753E-09,    1.36280E-04,    4.35886E-08,    2.68243E-09
  8.801E+05, 1.0000E+04,   10.00, 2.9644E+00,    1.31362E-09,    1.34933E-04,    4.34121E-08,    2.62243E-09
  8.901E+05, 1.0000E+04,   10.00, 2.9644E+00,    1.32064E-09,    1.33601E-04,    4.32291E-08,    2.56596E-09
  9.001E+05, 1.0000E+04,   10.00, 2.9644E+00,    1.32830E-09,    1.32283E-04,    4.30357E-08,    2.51228E-09
  9.101E+05, 1.0000E+04,   10.00, 2.9644E+00,    1.33633E-09,    1.30980E-04,    4.28291E-08,    2.46078E-09
  9.201E+05, 1.0000E+04,   10.00, 2.9644E+00,    1.34454E-09,    1.29691E-04,    4.26078E-08,    2.41102E-09
  9.301E+05, 1.0000E+04,   10.00, 2.9644E+00,    1.35279E-09,    1.28417E-04,    4.23711E-08,    2.36269E-09
  9.401E+05, 1.0000E+04,   10.00, 2.9644E+00,    1.36091E-09,    1.27157E-04,    4.21192E-08,    2.31535E-09
  9.501E+05, 1.0000E+04,   10.00, 2.9644E+00,    1.36893E-09,    1.25911E-04,    4.18530E-08,    2.26930E-09
  9.601E+05, 1.0000E+04,   10.00, 2.9644E+00,    1.37676E-09,    1.24680E-04,    4.15736E-08,    2.22431E-09
  9.701E+05, 1.0000E+04,   10.00, 2.9644E+00,    1.38439E-09,    1.23462E-04,    4.12826E-08,    2.18026E-09
  9.801E+05, 1.0000E+04,   10.00, 2.9644E+00,    1.39179E-09,    1.22259E-04,    4.09815E-08,    2.13711E-09
  9.901E+05, 1.0000E+04,   10.00, 2.9644E+00,    1.39897E-09,    1.21069E-04,    4.06721E-08,    2.09484E-09
  1.000E+06, 1.0000E+04,   10.00, 2.9644E+00,    1.40592E-09,    1.19893E-04,    4.03559E-08,    2.05345E-09
  1.010E+06, 1.0000E+04,   10.00, 2.9644E+00,    1.41265E-09,    1.18730E-04,    4.00343E-08,    2.01291E-09
  1.020E+06, 1.0000E+04,   10.00, 2.9644E+00,    1.41918E-09,    1.17581E-04,    3.97086E-08,    1.97322E-09
  1.030E+06, 1.0000E+04,   10.00, 2.9644E+00,    1.42551E-09,    1.16445E-04,    3.93799E-08,    1.93438E-09
  1.040E+06, 1.0000E+04,   10.00, 2.9644E+00,    1.43165E-09,    1.15322E-04,    3.90492E-08,    1.89637E-09
  1.050E+06, 1.0000E+04,   10.00, 2.9644E+00,    1.43760E-09,    1.14213E-04,    3.87173E-08,    1.85919E-09
  1.060E+06, 1.0000E+04,   10.00, 2.9644E+00,    1.44338E-09,    1.13116E-04,    3.83851E-08,    1.82283E-09
  1.070E+06, 1.0000E+04,   10.00, 2.9644E+00,    1.44900E-09,    1.12031E-04,    3.80530E-08,    1.78727E-09
  1.080E+06, 1.0000E+04,   10.00, 2.9644E+00,    1.45446E-09,    1.10960E-04,    3.77217E-08,    1.75255E-09
  1.090E+06, 1.0000E+04,   10.00, 2.9644E+00,    1.45975E-09,    1.09901E-04,    3.73914E-08,    1.71857E-09
  1.100E+06, 1.0000E+04,   10.00, 2.9644E+00,    1.46490E-09,    1.08854E-04,    3.70626E-08,    1.68537E-09
  1.110E+06, 1.0000E+04,   10.00, 2.9644E+00,    1.46989E-09,    1.07819E-04,    3.67355E-08,    1.65292E-09
  1.120E+06, 1.0000E+04,   10.00, 2.9644E+00,    1.47474E-09,    1.06796E-04,    3.64103E-08,    1.62123E-09
  1.130E+06, 1.0000E+04,   10.00, 2.9644E+00,    1.47945E-09,    1.05785E-04,    3.60874E-08,    1.59028E-09
  1.140E+06, 1.0000E+04,   10.00, 2.9644E+00,    1.48402E-09,    1.04786E-04,    3.57667E-08,    1.56005E-09
  1.150E+06, 1.0000E+04,   10.00, 2.9644E+00,    1.48846E-09,    1.03798E-04,    3.54484E-08,    1.53053E-09
  1.160E+06, 1.0000E+04,   10.00, 2.9644E+00,    1.49275E-09,    1.02822E-04,    3.51327E-08,    1.50169E-09
