9.103e+04 1.003e+02 2.726e-06 1.440e-10 4.189e-09 1.674e-09
9.203e+04 1.003e+02 2.738e-06 1.463e-10 4.180e-09 1.674e-09
9.303e+04 1.003e+02 2.751e-06 1.486e-10 4.171e-09 1.674e-09
9.403e+04 1.003e+02 2.763e-06 1.509e-10 4.164e-09 1.673e-09
9.503e+04 1.003e+02 2.776e-06 1.532e-10 4.156e-09 1.673e-09
9.603e+04 1.003e+02 2.788e-06 1.555e-10 4.149e-09 1.672e-09
9.703e+04 1.003e+02 2.800e-06 1.578e-10 4.142e-09 1.672e-09
9.803e+04 1.003e+02 2.812e-06 1.601e-10 4.135e-09 1.671e-09
9.903e+04 1.003e+02 2.824e-06 1.625e-10 4.129e-09 1.671e-09
1.000e+05 1.003e+02 2.835e-06 1.647e-10 4.123e-09 1.672e-09
1.010e+05 1.003e+02 2.847e-06 1.671e-10 4.117e-09 1.670e-09
1.020e+05 1.003e+02 2.859e-06 1.694e-10 4.112e-09 1.671e-09
1.030e+05 1.003e+02 2.870e-06 1.718e-10 4.106e-09 1.670e-09
1.040e+05 1.003e+02 2.881e-06 1.742e-10 4.101e-09 1.670e-09
1.050e+05 1.003e+02 2.893e-06 1.765e-10 4.096e-09 1.669e-09
1.060e+05 1.003e+02 2.904e-06 1.789e-10 4.092e-09 1.669e-09
1.070e+05 1.003e+02 2.915e-06 1.813e-10 4.087e-09 1.669e-09
1.080e+05 1.003e+02 2.926e-06 1.837e-10 4.083e-09 1.668e-09
1.090e+05 1.003e+02 2.937e-06 1.861e-10 4.079e-09 1.668e-09
1.100e+05 1.003e+02 2.948e-06 1.885e-10 4.075e-09 1.668e-09
1.110e+05 1.004e+02 2.959e-06 1.909e-10 4.071e-09 1.668e-09
1.120e+05 1.004e+02 2.969e-06 1.933e-10 4.068e-09 1.668e-09
1.130e+05 1.004e+02 2.980e-06 1.958e-10 4.065e-09 1.667e-09
1.140e+05 1.004e+02 2.990e-06 1.982e-10 4.061e-09 1.667e-09
1.150e+05 1.004e+02 3.001e-06 2.007e-10 4.058e-09 1.667e-09
1.160e+05 1.004e+02 3.011e-06 2.031e-10 4.056e-09 1.667e-09
1.170e+05 1.004e+02 3.021e-06 2.056e-10 4.053e-09 1.666e-09
1.180e+05 1.004e+02 3.032e-06 2.081e-10 4.050e-09 1.666e-09
1.190e+05 1.004e+02 3.042e-06 2.106e-10 4.048e-09 1.666e-09
1.200e+05 1.004e+02 3.052e-06 2.131e-10 4.045e-09 1.666e-09
1.210e+05 1.004e+02 3.062e-06 2.156e-10 4.043e-09 1.665e-09
1.220e+05 1.004e+02 3.072e-06 2.181e-10 4.041e-09 1.665e-09
1.230e+05 1.004e+02 3.082e-06 2.206e-10 4.039e-09 1.665e-09
1.240e+05 1.004e+02 3.092e-06 2.231e-10 4.037e-09 1.665e-09
1.250e+05 1.004e+02 3.101e-06 2.257e-10 4.035e-09 1.665e-09
1.260e+05 1.004e+02 3.111e-06 2.282e-10 4.033e-09 1.665e-09
1.270e+05 1.004e+02 3.121e-06 2.307e-10 4.032e-09 1.664e-09
1.280e+05 1.004e+02 3.130e-06 2.333e-10 4.030e-09 1.665e-09
1.290e+05 1.004e+02 3.140e-06 2.359e-10 4.029e-09 1.664e-09
1.300e+05 1.004e+02 3.149e-06 2.384e-10 4.028e-09 1.665e-09
1.310e+05 1.004e+02 3.159e-06 2.410e-10 4.027e-09 1.665e-09
1.320e+05 1.004e+02 3.168e-06 2.435e-10 4.026e-09 1.664e-09
1.330e+05 1.004e+02 3.178e-06 2.461e-10 4.025e-09 1.664e-09
1.340e+05 1.004e+02 3.187e-06 2.487e-10 4.024e-09 1.664e-09
1.350e+05 1.004e+02 3.196e-06 2.513e-10 4.023e-09 1.664e-09
1.360e+05 1.004e+02 3.205e-06 2.539e-10 4.022e-09 1.664e-09
1.370e+05 1.004e+02 3.214e-06 2.565e-10 4.021e-09 1.664e-09
1.380e+05 1.004e+02 3.223e-06 2.592e-10 4.021e-09 1.664e-09
1.390e+05 1.004e+02 3.232e-06 2.618e-10 4.020e-09 1.664e-09
1.400e+05 1.005e+02 3.241e-06 2.644e-10 4.020e-09 1.664e-09
1.410e+05 1.005e+02 3.250e-06 2.670e-10 4.019e-09 1.664e-09
1.420e+05 1.005e+02 3.259e-06 2.697e-10 4.019e-09 1.664e-09
1.430e+05 1.005e+02 3.268e-06 2.723e-10 4.019e-09 1.664e-09
1.440e+05 1.005e+02 3.277e-06 2.750e-10 4.018e-09 1.664e-09
1.450e+05 1.005e+02 3.285e-06 2.777e-10 4.018e-09 1.664e-09
1.460e+05 1.005e+02 3.294e-06 2.804e-10 4.018e-09 1.664e-09
1.470e+05 1.005e+02 3.303e-06 2.831e-10 4.018e-09 1.664e-09
1.480e+05 1.005e+02 3.311e-06 2.857e-10 4.017e-09 1.664e-09
1.490e+05 1.005e+02 3.320e-06 2.884e-10 4.017e-09 1.664e-09
1.500e+05 1.005e+02 3.329e-06 2.911e-10 4.017e-09 1.664e-09
1.510e+05 1.005e+02 3.337e-06 2.938e-10 4.017e-09 1.664e-09
1.520e+05 1.005e+02 3.345e-06 2.965e-10 4.018e-09 1.664e-09
1.530e+05 1.005e+02 3.354e-06 2.992e-10 4.018e-09 1.665e-09
1.540e+05 1.005e+02 3.362e-06 3.019e-10 4.018e-09 1.664e-09
1.550e+05 1.005e+02 3.370e-06 3.047e-10 4.018e-09 1.664e-09
1.560e+05 1.005e+02 3.379e-06 3.074e-10 4.018e-09 1.664e-09
1.570e+05 1.005e+02 3.387e-06 3.102e-10 4.019e-09 1.664e-09
