1166 he+      c2h               c2+      he       h         5.10e-10    0.00       0.0
1167 he+      c2h               ch+      c        he        5.10e-10    0.00       0.0
1168 he+      c2h               ch       c+       he        5.10e-10    0.00       0.0
1169 he+      c2n               cn       c+       he        8.00e-09    0.00       0.0
1170 he+      c3n               cn       c2+      he        8.00e-09   -0.50       0.0
1171 he+      ch2               c+       he       h2        7.50e-10    0.00       0.0
1172 he+      ch2               ch+      he       h         7.50e-10    0.00       0.0
1173 he+      ch2co             co+      ch2      he        1.00e-09   -0.50       0.0
1174 he+      ch2co             co       ch2+     he        1.00e-09   -0.50       0.0
1175 he+      ch3               ch+      he       h2        1.80e-09    0.00       0.0
1176 he+      ch3cch            c3+      he       h2   h2   5.00e-10    0.00       0.0
1177 he+      ch3cn             cn+      ch3      he        1.20e-09   -0.50       0.0
1178 he+      ch3cn             cn       ch3+     he        1.20e-09   -0.50       0.0
1179 he+      ch3oh             oh+      ch3      he        1.10e-09   -0.50       0.0
1180 he+      ch3oh             oh       ch3+     he        1.10e-09   -0.50       0.0
1181 he+      ch4               ch+      he       h2   h    2.40e-10    0.00       0.0
1182 he+      ch4               ch2+     he       h2        9.50e-10    0.00       0.0
1183 he+      ch4               ch3+     he       h         8.50e-11    0.00       0.0
1184 he+      ch4               ch3      he       h+        4.80e-10    0.00       0.0
1185 he+      ch                c+       he       h         1.10e-09   -0.50       0.0
1186 he+      cn                n+       c        he        8.80e-10   -0.50       0.0
1187 he+      cn                n        c+       he        8.80e-10   -0.50       0.0
1188 he+      co2               co+      o        he        8.70e-10    0.00       0.0
1189 he+      co2               co       o+       he        1.00e-10    0.00       0.0
1190 he+      co2               o2+      c        he        1.10e-11    0.00       0.0
1191 he+      co2               o2       c+       he        4.00e-11    0.00       0.0
1192 he+      co                o        c+       he        1.60e-09    0.00       0.0
1193 he+      cs                s+       c        he        1.30e-09   -0.50       0.0
1194 he+      cs                s        c+       he        1.30e-09   -0.50       0.0
1195 he+      h2co              co+      he       h2        1.88e-09   -0.50       0.0
1196 he+      h2co              hco+     he       h         1.14e-09   -0.50       0.0
1197 he+      h2co              o        ch2+     he        1.71e-09   -0.50       0.0
1198 he+      h2cs              cs+      he       h2        8.10e-10   -0.50       0.0
1199 he+      h2cs              s+       ch2      he        8.10e-10   -0.50       0.0
1200 he+      h2cs              s        ch2+     he        8.10e-10   -0.50       0.0
1201 he+      h2o               oh+      he       h         2.86e-10   -0.50       0.0
1202 he+      h2o               oh       he       h+        2.04e-10   -0.50       0.0
1203 he+      h2s               hs+      he       h         4.84e-10   -0.50       0.0
1204 he+      h2s               s+       he       h2        3.61e-09   -0.50       0.0
1205 he+      h2sio             sioh+    he       h         2.00e-09   -0.50       0.0
1206 he+      hc3n              c2n+     ch       he        2.84e-09   -0.50       0.0
1207 he+      hc3n              cn       c2h+     he        2.20e-09   -0.50       0.0
1208 he+      hcn               cn+      he       h         1.46e-09   -0.50       0.0
1209 he+      hcn               n+       ch       he        2.17e-10   -0.50       0.0
1210 he+      hcn               n        c+       he   h    7.75e-10   -0.50       0.0
1211 he+      hcn               n        ch+      he        6.51e-10   -0.50       0.0
1212 he+      hco               co+      he       h         4.90e-10   -0.50       0.0
1213 he+      hco               co       heh+               3.00e-10   -0.50       0.0
1214 he+      hco               o        ch+      he        4.90e-10   -0.50       0.0
1215 he+      hcooch3           hco2+    ch3      he        3.00e-09   -0.50       0.0
1216 he+      hcs               cs+      he       h         1.00e-09   -0.50       0.0
1217 he+      hcs               cs       he       h+        1.00e-09   -0.50       0.0
1218 he+      hcl               cl+      he       h         3.90e-09   -0.50       0.0
1219 he+      hnc               cn+      he       h         5.00e-10   -0.50       0.0
1220 he+      hnc               n        c+       he   h    5.00e-10   -0.50       0.0
1221 he+      hnc               nh+      c        he        5.00e-10   -0.50       0.0
1222 he+      hno               no+      he       h         1.00e-09   -0.50       0.0
1223 he+      hno               no       he       h+        1.00e-09   -0.50       0.0
1224 he+      hs2               hs       s+       he        1.00e-09   -0.50       0.0
1225 he+      hs2               s2+      he       h         1.00e-09   -0.50       0.0
1226 he+      hs                s+       he       h         1.70e-09    0.00       0.0
1227 he+      n2                n+       n        he        9.60e-10    0.00       0.0
1228 he+      nh2               n+       he       h2        8.00e-10   -0.50       0.0
1229 he+      nh2               nh+      he       h         8.00e-10   -0.50       0.0
1230 he+      nh3               nh+      he       h2        1.76e-10   -0.50       0.0
1231 he+      nh3               nh2+     he       h         1.76e-09   -0.50       0.0
1232 he+      nh                n+       he       h         1.10e-09   -0.50       0.0
1233 he+      no                o+       n        he        2.00e-10    0.00       0.0
1234 he+      no                o        n+       he        1.40e-09    0.00       0.0
1235 he+      ns                s+       n        he        1.20e-09   -0.50       0.0
1236 he+      ns                s        n+       he        1.20e-09   -0.50       0.0
1237 he+      o2                o+       o        he        1.10e-09    0.00       0.0
1238 he+      ocn               cn+      o        he        3.00e-09    0.00       0.0
1239 he+      ocn               cn       o+       he        3.00e-09    0.00       0.0
1240 he+      ocs               cs+      o        he        7.60e-10    0.00       0.0
1241 he+      ocs               cs       o+       he        7.60e-10    0.00       0.0
1242 he+      ocs               s+       co       he        7.60e-10    0.00       0.0
1243 he+      ocs               s        co+      he        7.60e-10    0.00       0.0
1244 he+      oh                o+       he       h         1.10e-09   -0.50       0.0
1245 he+      s2                s+       s        he        2.00e-09    0.00       0.0
1246 he+      so2               s+       o2       he        9.00e-10   -0.50       0.0
1247 he+      so2               so+      o        he        2.97e-09   -0.50       0.0
1248 he+      so                s+       o        he        8.30e-10   -0.50       0.0
1249 he+      so                s        o+       he        8.30e-10   -0.50       0.0
1250 he+      sic2              si+      c2       he        2.00e-09   -0.50       0.0
1251 he+      sic3              sic2+    c        he        2.00e-09   -0.50       0.0
1252 he+      sic               si+      c        he        2.00e-09   -0.50       0.0
1253 he+      sic               si       c+       he        2.00e-09   -0.50       0.0
1254 he+      sih2              si+      he       h2        1.00e-09    0.00       0.0
1255 he+      sih2              sih+     he       h         1.00e-09    0.00       0.0
1256 he+      sih3              sih+     he       h2        1.00e-09    0.00       0.0
1257 he+      sih3              sih2+    he       h         1.00e-09    0.00       0.0
1258 he+      sih4              si+      he       h2   h2   1.41e-09    0.00       0.0
1259 he+      sih4              sih+     he       h2   h    9.40e-10    0.00       0.0
1260 he+      sih               si+      he       h         1.80e-09    0.00       0.0
1261 he+      sio               si+      o        he        8.60e-10   -0.50       0.0
1262 he+      sio               si       o+       he        8.60e-10   -0.50       0.0
1263 he+      sis               s+       si       he        3.80e-09   -0.50       0.0
1264 he+      sis               s        si+      he        3.80e-09   -0.50       0.0
1265 n+       ch3oh             h2co+    nh       h         9.30e-10   -0.50       0.0
1266 n+       ch3oh             h3co+    nh                 4.96e-10   -0.50       0.0
1267 n+       ch3oh             no+      ch3      h         3.10e-10   -0.50       0.0
1268 n+       ch3oh             no       ch3+     h         1.24e-10   -0.50       0.0
1269 n+       ch4               ch3+     n        h         4.70e-10    0.00       0.0
1270 n+       ch4               hcn+     h2       h         5.60e-11    0.00       0.0
1271 n+       ch4               hcnh+    h        h         3.80e-10    0.00       0.0
1272 n+       co2               no       co+                2.50e-10    0.00       0.0
1273 n+       co                no+      c                  1.45e-10    0.00       0.0
1274 n+       h2co              hco+     nh                 7.25e-10   -0.50       0.0
1275 n+       h2co              no+      ch2                2.90e-10   -0.50       0.0
1276 n+       h2s               hs+      nh                 5.51e-10   -0.50       0.0
1277 n+       h2s               hs       nh+                5.70e-11   -0.50       0.0
1278 n+       h2s               s+       nh       h         2.28e-10   -0.50       0.0
1279 n+       hco               co       nh+                4.50e-10   -0.50       0.0
1280 n+       nh3               n2h+     h2                 2.16e-10   -0.50       0.0
1281 n+       nh3               nh2+     nh                 2.16e-10   -0.50       0.0
1282 n+       nh                n2+      h                  3.70e-10   -0.50       0.0
1283 n+       no                n2+      o                  7.90e-11    0.00       0.0
1284 n+       o2                no+      o                  2.63e-10    0.00       0.0
1285 n+       o2                no       o+                 3.66e-11    0.00       0.0
1286 n+       ocs               cs+      no                 7.00e-11    0.00       0.0
1287 n+       ocs               s+       co       n         3.08e-10    0.00       0.0
1288 n2+      h2co              hco+     n2       h         2.52e-09   -0.50       0.0
1289 n2+      h2s               hs+      n2       h         1.13e-09   -0.50       0.0
1290 n2+      h2s               s+       n2       h2        2.25e-10   -0.50       0.0
1291 n2+      hco               n2h+     co                 3.70e-10   -0.50       0.0
1292 n2+      ocs               s+       n2       co        1.04e-09    0.00       0.0
1293 n2       hno+              no       n2h+               1.00e-11    0.00       0.0
1294 n2       o2h+              o2       n2h+               8.00e-10    0.00       0.0
1295 n2h+     co2               hco2+    n2                 9.80e-10    0.00       0.0
1296 n2h+     h2co              h3co+    n2                 3.30e-09   -0.50       0.0
1297 n2h+     s                 hs+      n2                 1.10e-09    0.00       0.0
1298 n        c2+               cn       c+                 4.00e-11    0.00       0.0
1299 n        c2h+              c2n+     h                  1.00e-10    0.00       0.0
1300 n        c2h+              cn       ch+                9.00e-11    0.00       0.0
1301 n        c2h2+             c2n+     h2                 7.50e-11    0.00       0.0
1302 n        c2h2+             c2nh+    h                  1.50e-10    0.00       0.0
1303 n        c2h2+             hcn      ch+                2.50e-11    0.00       0.0
1304 n        ch2+              hcn+     h                  2.20e-10    0.00       0.0
1305 n        cn+               n2+      c                  6.10e-10    0.00       0.0
1306 n        h2o+              hno+     h                  1.12e-10    0.00       0.0
1307 n        h2o+              no+      h2                 2.80e-11    0.00       0.0
1308 n        h2s+              ns+      h2                 7.90e-10    0.00       0.0
1309 n        hs+               ns+      h                  7.40e-10    0.00       0.0
1310 n        nh+               n2+      h                  1.30e-09    0.00       0.0
1311 n        nh2+              n2h+     h                  9.10e-11    0.00       0.0
1312 n        o2+               no+      o                  1.80e-10    0.00       0.0
1313 n        oh+               no+      h                  8.90e-10    0.00       0.0
1314 n        so+               ns+      o                  5.00e-11    0.00       0.0
1315 n        sic+              si+      cn                 7.70e-10    0.00       0.0
1316 n        sio+              no+      si                 9.00e-11    0.00       0.0
1317 n        sio+              no       si+                2.10e-10    0.00       0.0
1318 nh+      c2                c2h+     n                  4.90e-10    0.00       0.0
1319 nh+      c2                c2n+     h                  4.90e-10    0.00       0.0
1320 nh+      c2                hcn+     c                  4.90e-10    0.00       0.0
1321 nh+      c2h               c2h2+    n                  1.40e-09    0.00       0.0
1322 nh+      cn                hcn+     n                  1.60e-09   -0.50       0.0
1323 nh+      co2               hco2+    n                  3.85e-10    0.00       0.0
1324 nh+      co2               hno+     co                 3.85e-10    0.00       0.0
1325 nh+      co2               no+      hco                3.30e-10    0.00       0.0
1326 nh+      co                hco+     n                  4.41e-10    0.00       0.0
1327 nh+      h2co              h3co+    n                  4.95e-10   -0.50       0.0
1328 nh+      h2co              hco+     nh2                1.82e-09   -0.50       0.0
1329 nh+      h2o               h3o+     n                  1.05e-09   -0.50       0.0
1330 nh+      h2o               hno+     h2                 3.50e-10   -0.50       0.0
1331 nh+      h2o               nh3+     o                  1.75e-10   -0.50       0.0
1332 nh+      h2o               oh       nh2+               8.75e-10   -0.50       0.0
1333 nh+      hcn               hcnh+    n                  1.80e-09   -0.50       0.0
1334 nh+      hco               h2co+    n                  1.30e-09   -0.50       0.0
1335 nh+      hnc               hcnh+    n                  1.80e-09   -0.50       0.0
1336 nh+      n2                n2h+     n                  6.50e-10    0.00       0.0
1337 nh+      nh2               nh3+     n                  1.50e-09   -0.50       0.0
1338 nh+      nh3               nh4+     n                  6.00e-10   -0.50       0.0
1339 nh+      nh                nh2+     n                  1.00e-09   -0.50       0.0
1340 nh+      no                n2h+     o                  1.78e-10    0.00       0.0
1341 nh+      o2                no+      oh                 2.05e-10    0.00       0.0
1342 nh+      o2                o2h+     n                  1.64e-10    0.00       0.0
1343 nh+      o                 oh+      n                  1.00e-09    0.00       0.0
1344 nh+      oh                h2o+     n                  1.00e-09   -0.50       0.0
1345 nh+      s                 hs+      n                  6.90e-10    0.00       0.0
1346 nh+      s                 ns+      h                  6.90e-10    0.00       0.0
1347 nh2+     c2                c2h+     nh                 9.70e-10    0.00       0.0
1348 nh2+     c2h               c2h2+    nh                 9.10e-10    0.00       0.0
1349 nh2+     h2co              h3co+    nh                 2.24e-09   -0.50       0.0
1350 nh2+     h2co              hco      nh3+               5.60e-10   -0.50       0.0
1351 nh2+     h2o               h3o+     nh                 2.76e-09   -0.50       0.0
1352 nh2+     h2o               nh3+     oh                 1.00e-10   -0.50       0.0
1353 nh2+     h2o               nh4+     o                  1.45e-10   -0.50       0.0
1354 nh2+     h2s               h3s+     nh                 2.70e-10   -0.50       0.0
1355 nh2+     h2s               hs+      nh3                1.80e-10   -0.50       0.0
1356 nh2+     h2s               hs       nh3+               4.50e-10   -0.50       0.0
1357 nh2+     h2s               s        nh4+               1.80e-10   -0.50       0.0
1358 nh2+     hcn               hcnh+    nh                 1.20e-09   -0.50       0.0
1359 nh2+     hco               h2co+    nh                 4.30e-10   -0.50       0.0
1360 nh2+     hnc               hcnh+    nh                 1.20e-09   -0.50       0.0
1361 nh2+     nh2               nh3+     nh                 1.00e-09   -0.50       0.0
1362 nh2+     nh3               nh4+     nh                 1.61e-09   -0.50       0.0
1363 nh2+     o2                h2no+    o                  1.19e-10    0.00       0.0
1364 nh2+     o2                hno+     oh                 2.10e-11    0.00       0.0
1365 nh2+     s                 hns+     h                  4.40e-10    0.00       0.0
1366 nh2+     s                 hs+      nh                 4.40e-10    0.00       0.0
1367 nh2      c2+               c2nh+    h                  4.60e-10   -0.50       0.0
1368 nh2      c2h+              c2       nh3+               4.60e-10   -0.50       0.0
1369 nh2      c2h2+             c2h      nh3+               4.50e-10   -0.50       0.0
1370 nh2      ch5+              nh3+     ch4                9.90e-10   -0.50       0.0
1371 nh2      co+               hco+     nh                 4.50e-10   -0.50       0.0
1372 nh2      h2co+             hco      nh3+               8.80e-10   -0.50       0.0
1373 nh2      h2o+              nh3+     oh                 4.90e-10   -0.50       0.0
1374 nh2      h3co+             h2co     nh3+               8.80e-10   -0.50       0.0
1375 nh2      h3o+              h2o      nh3+               9.70e-10   -0.50       0.0
1376 nh2      hcn+              cn       nh3+               9.00e-10   -0.50       0.0
1377 nh2      hcnh+             hcn      nh3+               4.45e-10   -0.50       0.0
1378 nh2      hcnh+             hnc      nh3+               4.45e-10   -0.50       0.0
1379 nh2      hco+              co       nh3+               8.90e-10   -0.50       0.0
1380 nh2      hno+              no       nh3+               8.80e-10   -0.50       0.0
1381 nh2      n2h+              n2       nh3+               8.90e-10   -0.50       0.0
1382 nh2      nh3+              nh4+     nh                 1.00e-11   -0.50       0.0
1383 nh2      o2h+              o2       nh3+               8.70e-10   -0.50       0.0
1384 nh2      oh+               nh3+     o                  5.00e-10   -0.50       0.0
1385 nh3+     c2                c2h2+    nh                 1.00e-11    0.00       0.0
1386 nh3+     h2co              hco      nh4+               1.10e-09   -0.50       0.0
1387 nh3+     h2o               nh4+     oh                 1.10e-10   -0.50       0.0
1388 nh3+     h2s               hs       nh4+               1.30e-09   -0.50       0.0
1389 nh3+     hco               co       nh4+               4.20e-10   -0.50       0.0
1390 nh3+     nh3               nh4+     nh2                2.20e-09   -0.50       0.0
1391 nh3      c2h+              c2       nh4+               5.50e-10   -0.50       0.0
1392 nh3      c2h2+             c2h      nh4+               9.61e-10   -0.50       0.0
1393 nh3      c2h5oh2+          nh4+     c2h5oh             1.97e-09   -0.50       0.0
1394 nh3      c2n+              hcnh+    hcn                1.80e-09   -0.50       0.0
1395 nh3      ch5+              nh4+     ch4                2.50e-09   -0.50       0.0
1396 nh3      co+               hco+     nh2                4.08e-11   -0.50       0.0
1397 nh3      h2co+             hco      nh4+               1.28e-09   -0.50       0.0
1398 nh3      h2o+              nh4+     oh                 9.45e-10   -0.50       0.0
1399 nh3      h2s+              hs       nh4+               1.36e-09   -0.50       0.0
1400 nh3      h3co+             h2co     nh4+               2.30e-09   -0.50       0.0
1401 nh3      h3o+              nh4+     h2o                2.20e-09   -0.50       0.0
1402 nh3      h3s+              h2s      nh4+               1.90e-09   -0.50       0.0
1403 nh3      hcn+              hcnh+    nh2                8.40e-10   -0.50       0.0
1404 nh3      hcnh+             hcn      nh4+               1.10e-09   -0.50       0.0
1405 nh3      hcnh+             hnc      nh4+               1.10e-09   -0.50       0.0
1406 nh3      hco+              co       nh4+               2.20e-09   -0.50       0.0
1407 nh3      hco2+             co2      nh4+               1.00e-09   -0.50       0.0
1408 nh3      hcs+              cs       nh4+               2.00e-09   -0.50       0.0
1409 nh3      hno+              no       nh4+               1.10e-09   -0.50       0.0
1410 nh3      hs+               s        nh4+               9.75e-10   -0.50       0.0
1411 nh3      hso2+             so2      nh4+               2.00e-09   -0.50       0.0
1412 nh3      hsis+             nh4+     sis                9.70e-10   -0.50       0.0
1413 nh3      n2h+              n2       nh4+               2.30e-09   -0.50       0.0
1414 nh3      o2h+              o2       nh4+               2.00e-09   -0.50       0.0
1415 nh3      sih+              si       nh4+               1.00e-09   -0.50       0.0
1416 nh3      sioh+             nh4+     sio                2.50e-09   -0.50       0.0
1417 nh       c2+               c2h+     n                  3.30e-10   -0.50       0.0
1418 nh       c2+               c2n+     h                  3.30e-10   -0.50       0.0
1419 nh       ch3+              hcnh+    h2                 7.40e-10   -0.50       0.0
1420 nh       ch5+              ch4      nh2+               7.10e-10   -0.50       0.0
1421 nh       co+               hco+     n                  3.20e-10   -0.50       0.0
1422 nh       h2co+             h3co+    n                  6.40e-10   -0.50       0.0
1423 nh       h2o+              h3o+     n                  7.10e-10   -0.50       0.0
1424 nh       hcn+              cn       nh2+               6.50e-10   -0.50       0.0
1425 nh       hco+              co       nh2+               6.40e-10   -0.50       0.0
1426 nh       hno+              no       nh2+               6.30e-10   -0.50       0.0
1427 nh       n2h+              n2       nh2+               6.40e-10   -0.50       0.0
1428 nh       nh2+              nh3+     n                  7.30e-10   -0.50       0.0
1429 nh       nh3+              nh4+     n                  7.10e-10   -0.50       0.0
1430 nh       o+                no+      h                  3.60e-10   -0.50       0.0
1431 nh       o2+               hno+     o                  3.20e-10   -0.50       0.0
1432 nh       o2h+              o2       nh2+               6.30e-10   -0.50       0.0
1433 nh       oh+               nh2+     o                  3.60e-10   -0.50       0.0
1434 nh       s+                ns+      h                  6.30e-10   -0.50       0.0
1435 no       o2h+              o2       hno+               7.70e-10    0.00       0.0
1436 o+       c2                co+      c                  4.80e-10    0.00       0.0
1437 o+       c2h4              c2h2+    h2o                1.12e-09    0.00       0.0
1438 o+       c2h               co+      ch                 4.60e-10    0.00       0.0
1439 o+       ch3oh             h2co+    h2o                9.50e-11   -0.50       0.0
1440 o+       ch3oh             h3co+    oh                 1.33e-09   -0.50       0.0
1441 o+       ch4               oh       ch3+               1.10e-10    0.00       0.0
1442 o+       cn                no+      c                  1.00e-09   -0.50       0.0
1443 o+       co2               o2+      co                 9.40e-10    0.00       0.0
1444 o+       h2co              hco+     oh                 1.40e-09   -0.50       0.0
1445 o+       h2s               hs+      oh                 4.20e-10   -0.50       0.0
1446 o+       h2s               s+       h2o                2.20e-10   -0.50       0.0
1447 o+       hcn               hco+     n                  1.20e-09   -0.50       0.0
1448 o+       hcn               no+      ch                 1.20e-09   -0.50       0.0
1449 o+       hco               co       oh+                4.30e-10   -0.50       0.0
1450 o+       n2                no+      n                  2.42e-12   -0.21     -44.0
1451 o+       no2               o2       no+                8.30e-10    0.00       0.0
1452 o+       ocs               co2      s+                 2.00e-11    0.00       0.0
1453 o+       oh                o2+      h                  3.60e-10   -0.50       0.0
1454 o+       so2               so+      o2                 3.60e-10   -0.50       0.0
1455 o2+      c2h2              hco+     h        co        6.50e-11    0.00       0.0
1456 o2+      ch3oh             o2       h3co+    h         5.00e-10   -0.50       0.0
1457 o2+      s                 so+      o                  5.40e-10    0.00       0.0
1458 o2       cs+               ocs+     o                  1.30e-10    0.00       0.0
1459 o2       s+                so+      o                  1.50e-11    0.00       0.0
1460 o2       sis+              so+      sio                6.23e-11    0.00       0.0
1461 o2       sis+              sio+     so                 2.67e-11    0.00       0.0
1462 o2h+     co2               hco2+    o2                 1.10e-09    0.00       0.0
1463 o        c2+               co+      c                  3.10e-10    0.00       0.0
1464 o        c2h+              hco+     c                  3.30e-10    0.00       0.0
1465 o        c2h2+             hco+     ch                 8.50e-11    0.00       0.0
1466 o        ch4+              oh       ch3+               1.00e-09    0.00       0.0
1467 o        ch5+              h3co+    h2                 4.40e-12    0.00       0.0
1468 o        ch5+              h3o+     ch2                2.20e-10    0.00       0.0
1469 o        cs+               s        co+                6.00e-11    0.00       0.0
1470 o        h2o+              o2+      h2                 4.00e-11    0.00       0.0
1471 o        h2s+              hs+      oh                 3.10e-10    0.00       0.0
1472 o        h2s+              so+      h2                 3.10e-10    0.00       0.0
1473 o        hco2+             o2       hco+               1.00e-09    0.00       0.0
1474 o        hcs+              ocs+     h                  5.00e-12    0.00       0.0
1475 o        hcs+              s        hco+               5.00e-12    0.00       0.0
1476 o        hs+               s+       oh                 2.90e-10    0.00       0.0
1477 o        hs+               so+      h                  2.90e-10    0.00       0.0
1478 o        n2+               no+      n                  1.30e-10    0.00       0.0
1479 o        n2h+              n2       oh+                1.40e-10    0.00       0.0
1480 o        nh2+              hno+     h                  7.20e-11    0.00       0.0
1481 o        nh3+              hno+     h2                 1.00e-11    0.00       0.0
1482 o        ns+               s        no+                6.10e-10    0.00       0.0
1483 o        o2h+              o2       oh+                6.20e-10    0.00       0.0
1484 o        oh+               o2+      h                  7.10e-10    0.00       0.0
1485 o        sic+              sio+     c                  6.00e-10    0.00       0.0
1486 o        sih+              sio+     h                  4.00e-10    0.00       0.0
1487 o        sih2+             sioh+    h                  6.30e-10    0.00       0.0
1488 o        sih3+             sioh+    h2                 2.00e-10    0.00       0.0
1489 o        sio+              o2       si+                2.00e-10    0.00       0.0
1490 oh+      c2                c2h+     o                  4.80e-10    0.00       0.0
1491 oh+      c2h               c2h2+    o                  4.50e-10    0.00       0.0
1492 oh+      cn                hcn+     o                  1.00e-09   -0.50       0.0
1493 oh+      co2               hco2+    o                  1.44e-09    0.00       0.0
1494 oh+      co                hco+     o                  1.05e-09    0.00       0.0
1495 oh+      h2co              h3co+    o                  1.12e-09   -0.50       0.0
1496 oh+      h2o               h3o+     o                  1.30e-09   -0.50       0.0
1497 oh+      h2s               h3s+     o                  8.20e-10   -0.50       0.0
1498 oh+      hcn               hcnh+    o                  1.20e-09   -0.50       0.0
1499 oh+      hco               co       h2o+               2.80e-10   -0.50       0.0
1500 oh+      hco               h2co+    o                  2.80e-10   -0.50       0.0
1501 oh+      hnc               hcnh+    o                  1.20e-09   -0.50       0.0
1502 oh+      n2                n2h+     o                  3.60e-10    0.00       0.0
1503 oh+      nh3               nh4+     o                  1.20e-09   -0.50       0.0
1504 oh+      no                hno+     o                  6.11e-10    0.00       0.0
1505 oh+      oh                h2o+     o                  7.00e-10   -0.50       0.0
1506 oh+      s                 hs+      o                  4.30e-10    0.00       0.0
1507 oh+      s                 so+      h                  4.30e-10    0.00       0.0
1508 oh+      si                sih+     o                  1.90e-09    0.00       0.0
1509 oh+      sih               sih2+    o                  1.00e-09    0.00       0.0
1510 oh+      sio               sioh+    o                  9.40e-10   -0.50       0.0
1511 oh       ch5+              h2o+     ch4                7.00e-10   -0.50       0.0
1512 oh       co+               hco+     o                  3.10e-10   -0.50       0.0
1513 oh       h2o+              h3o+     o                  6.90e-10   -0.50       0.0
1514 oh       hcn+              cn       h2o+               6.30e-10   -0.50       0.0
1515 oh       hco+              co       h2o+               6.20e-10   -0.50       0.0
1516 oh       hco+              hco2+    h                  1.00e-09   -0.50       0.0
1517 oh       hno+              no       h2o+               6.20e-10   -0.50       0.0
1518 oh       n2h+              n2       h2o+               6.20e-10   -0.50       0.0
1519 oh       nh3+              nh4+     o                  7.00e-10   -0.50       0.0
1520 oh       o2h+              o2       h2o+               6.10e-10   -0.50       0.0
1521 oh       s+                so+      h                  6.10e-10   -0.50       0.0
1522 oh       si+               sio+     h                  6.30e-10   -0.50       0.0
1523 s+       h2s               hs2+     h                  1.89e-10   -0.50       0.0
1524 s+       h2s               s2+      h2                 5.90e-10   -0.50       0.0
1525 s+       ocs               s2+      co                 9.10e-10    0.00       0.0
1526 s        h3s+              h2s2+    h                  1.00e-09    0.00       0.0
1527 s        o2h+              hs+      o2                 1.10e-09    0.00       0.0
1528 s        sio+              so       si+                1.00e-09    0.00       0.0
1529 so+      c2h2              h2cs+    co                 6.60e-10    0.00       0.0
1530 so+      c2h2              hco+     hcs                1.10e-11    0.00       0.0
1531 so+      c2h2              hcs+     hco                2.42e-10    0.00       0.0
1532 so+      c2h4              h2cs+    h2co               2.20e-10    0.00       0.0
1533 so+      c2h4              h3co+    hcs                6.60e-11    0.00       0.0
1534 so+      c2h4              h3cs+    hco                6.60e-10    0.00       0.0
1535 so+      ocs               s2+      co2                2.69e-10    0.00       0.0
1536 si+      c2h5oh            sioh+    c2h5               2.20e-09   -0.50       0.0
1537 si+      ch3oh             sioh+    ch3                1.65e-09   -0.50       0.0
1538 si+      ocs               sis+     co                 9.00e-10    0.00       0.0
1539 si       hco+              sih+     co                 1.60e-09    0.00       0.0
1540 sih2+    o2                sioh+    oh                 2.40e-11    0.00       0.0
1541 sih2+    s                 hsis+    h                  1.10e-09    0.00       0.0
1542 sih      s+                sis+     h                  4.20e-10    0.00       0.0
1543 c2       hcn               c3n      h                  1.11e-10   -0.82       9.7
1544 c2       o2                co       co                 1.50e-11    0.00    4300.0
1545 c2       s                 cs       c                  1.00e-10    0.00       0.0
1546 c2h2     no                hcn      co       h         8.97e-12    0.00   18973.0
1547 c2h2     si                sic2     h2                 1.30e-10   -0.71      29.0
1548 c2h3     o2                h2co     hco                8.87e-12   -0.73      22.7
1549 c2h3     o2                o2h      c2h2               3.15e-14    1.45     -52.0
1550 c2h      hcn               hc3n     h                  5.30e-12    0.00     770.0
1551 c2h      hnc               hc3n     h                  2.50e-10   -0.20       0.0
1552 c2h      o2                hco      co                 3.67e-11   -0.35       0.0
1553 c        c2h5              ch3cch   h                  2.00e-10    0.00       0.0
1554 c        c2n               c2       cn                 1.00e-10    0.00       0.0
1555 c        ch2               c2h      h                  1.00e-10    0.00       0.0
1556 c        ch2               ch       ch                 2.69e-12    0.00   23550.0
1557 c        ch3               c2h2     h                  1.00e-10    0.00       0.0
1558 c        ch                c2       h                  6.59e-11    0.00       0.0
1559 c        cn                c2       n                  4.98e-10    0.00   18116.0
1560 c        co                c2       o                  2.94e-11    0.50   58025.0
1561 c        cs                s        c2                 1.44e-11    0.50   20435.0
1562 c        h2cn              c2n      h2                 2.00e-10    0.00       0.0
1563 c        hco               co       ch                 1.00e-10    0.00       0.0
1564 c        hs                cs       h                  1.00e-10    0.00       0.0
1565 c        hs                s        ch                 1.20e-11    0.58    5880.0
1566 c        n2                cn       n                  8.69e-11    0.00   22600.0
1567 c        nh2               hcn      h                  3.26e-11   -0.10      -9.0
1568 c        nh2               hnc      h                  3.26e-11   -0.10      -9.0
1569 c        nh2               nh       ch                 9.62e-13    0.00   10517.0
1570 c        nh                cn       h                  1.20e-10    0.00       0.0
1571 c        nh                n        ch                 1.73e-11    0.50    4000.0
1572 c        no                cn       o                  6.00e-11   -0.16       0.0
1573 c        no                co       n                  9.00e-11   -0.16       0.0
1574 c        ns                cs       n                  1.73e-11    0.50    4000.0
1575 c        ns                s        cn                 1.50e-10   -0.16       0.0
1576 c        o2                co       o                  5.56e-11    0.41     -26.9
1577 c        ocn               co       cn                 1.00e-10    0.00       0.0
1578 c        ocs               co       cs                 1.00e-10    0.00       0.0
1579 c        oh                co       h                  1.00e-10    0.00       0.0
1580 c        oh                o        ch                 2.25e-11    0.50   14800.0
1581 c        s2                cs       s                  7.00e-11    0.00       0.0
