  4.100D+05  1.0000D+04    10.00  2.721D-05  2.301D-12  3.283D-21  8.768D-13  2.250D-11  2.447D-11
  4.150D+05  1.0000D+04    10.00  2.762D-05  2.393D-12  3.548D-21  8.827D-13  2.307D-11  2.453D-11
  4.200D+05  1.0000D+04    10.00  2.804D-05  2.485D-12  3.830D-21  8.885D-13  2.364D-11  2.459D-11
  4.250D+05  1.0000D+04    10.00  2.844D-05  2.576D-12  4.129D-21  8.938D-13  2.419D-11  2.462D-11
  4.300D+05  1.0000D+04    10.00  2.885D-05  2.666D-12  4.447D-21  8.989D-13  2.474D-11  2.464D-11
  4.350D+05  1.0000D+04    10.00  2.925D-05  2.754D-12  4.782D-21  9.036D-13  2.528D-11  2.464D-11
  4.400D+05  1.0000D+04    10.00  2.965D-05  2.839D-12  5.137D-21  9.080D-13  2.581D-11  2.463D-11
  4.450D+05  1.0000D+04    10.00  3.005D-05  2.921D-12  5.510D-21  9.120D-13  2.633D-11  2.460D-11
  4.500D+05  1.0000D+04    10.00  3.044D-05  3.001D-12  5.902D-21  9.158D-13  2.684D-11  2.456D-11
  4.550D+05  1.0000D+04    10.00  3.083D-05  3.078D-12  6.312D-21  9.194D-13  2.733D-11  2.451D-11
  4.600D+05  1.0000D+04    10.00  3.122D-05  3.152D-12  6.741D-21  9.226D-13  2.782D-11  2.444D-11
  4.650D+05  1.0000D+04    10.00  3.161D-05  3.222D-12  7.188D-21  9.257D-13  2.829D-11  2.437D-11
  4.700D+05  1.0000D+04    10.00  3.199D-05  3.290D-12  7.653D-21  9.286D-13  2.876D-11  2.429D-11
  4.750D+05  1.0000D+04    10.00  3.237D-05  3.353D-12  8.136D-21  9.312D-13  2.921D-11  2.420D-11
  4.800D+05  1.0000D+04    10.00  3.274D-05  3.413D-12  8.635D-21  9.337D-13  2.965D-11  2.410D-11
  4.850D+05  1.0000D+04    10.00  3.312D-05  3.469D-12  9.150D-21  9.360D-13  3.007D-11  2.399D-11
  4.900D+05  1.0000D+04    10.00  3.349D-05  3.523D-12  9.679D-21  9.384D-13  3.050D-11  2.389D-11
  4.950D+05  1.0000D+04    10.00  3.385D-05  3.572D-12  1.022D-20  9.405D-13  3.091D-11  2.377D-11
  5.000D+05  1.0000D+04    10.00  3.422D-05  3.618D-12  1.078D-20  9.427D-13  3.131D-11  2.366D-11
