  145  18   9  8.85E-13  9.60E-13  1.11E-12  1.31E-12  1.54E-12  1.79E-12  2.04E-12  2.30E-12  2.56E-12  2.82E-12  3.07E-12  3.55E-12  4.01E-12  4.43E-12  4.83E-12  5.20E-12  5.55E-12  5.88E-12  6.19E-12  6.48E-12  6.76E-12  7.40E-12  7.98E-12  8.49E-12  8.96E-12
  146  18  10  2.49E-12  2.70E-12  3.10E-12  3.56E-12  4.06E-12  4.55E-12  5.02E-12  5.47E-12  5.90E-12  6.31E-12  6.69E-12  7.42E-12  8.11E-12  8.75E-12  9.37E-12  9.97E-12  1.05E-11  1.11E-11  1.16E-11  1.22E-11  1.27E-11  1.39E-11  1.50E-11  1.60E-11  1.69E-11
  147  18  11  2.44E-12  2.62E-12  2.91E-12  3.27E-12  3.67E-12  4.09E-12  4.49E-12  4.88E-12  5.26E-12  5.61E-12  5.95E-12  6.57E-12  7.13E-12  7.63E-12  8.08E-12  8.50E-12  8.88E-12  9.24E-12  9.57E-12  9.88E-12  1.02E-11  1.08E-11  1.14E-11  1.19E-11  1.24E-11
  148  18  12  6.78E-12  7.37E-12  8.29E-12  9.30E-12  1.03E-11  1.13E-11  1.22E-11  1.31E-11  1.39E-11  1.46E-11  1.53E-11  1.67E-11  1.79E-11  1.90E-11  2.00E-11  2.10E-11  2.19E-11  2.27E-11  2.35E-11  2.43E-11  2.50E-11  2.67E-11  2.82E-11  2.95E-11  3.07E-11
  149  18  13  5.63E-12  5.96E-12  6.37E-12  6.87E-12  7.41E-12  7.93E-12  8.43E-12  8.89E-12  9.32E-12  9.72E-12  1.01E-11  1.07E-11  1.13E-11  1.18E-11  1.22E-11  1.26E-11  1.30E-11  1.33E-11  1.37E-11  1.39E-11  1.42E-11  1.48E-11  1.54E-11  1.59E-11  1.64E-11
  150  18  14  1.75E-11  1.92E-11  2.13E-11  2.34E-11  2.55E-11  2.74E-11  2.92E-11  3.09E-11  3.24E-11  3.38E-11  3.51E-11  3.74E-11  3.94E-11  4.11E-11  4.27E-11  4.41E-11  4.54E-11  4.66E-11  4.77E-11  4.87E-11  4.97E-11  5.19E-11  5.39E-11  5.56E-11  5.72E-11
  151  18  15  1.05E-11  1.11E-11  1.15E-11  1.20E-11  1.25E-11  1.29E-11  1.34E-11  1.38E-11  1.41E-11  1.45E-11  1.48E-11  1.53E-11  1.58E-11  1.63E-11  1.66E-11  1.70E-11  1.73E-11  1.76E-11  1.79E-11  1.82E-11  1.85E-11  1.91E-11  1.96E-11  2.01E-11  2.06E-11
  152  18  16  5.13E-11  5.64E-11  6.13E-11  6.55E-11  6.96E-11  7.32E-11  7.66E-11  7.95E-11  8.22E-11  8.46E-11  8.68E-11  9.06E-11  9.38E-11  9.66E-11  9.91E-11  1.01E-10  1.03E-10  1.05E-10  1.07E-10  1.09E-10  1.10E-10  1.14E-10  1.17E-10  1.20E-10  1.23E-10
  153  18  17  1.39E-11  1.45E-11  1.45E-11  1.46E-11  1.49E-11  1.52E-11  1.55E-11  1.59E-11  1.62E-11  1.66E-11  1.69E-11  1.76E-11  1.82E-11  1.88E-11  1.93E-11  1.98E-11  2.03E-11  2.07E-11  2.12E-11  2.16E-11  2.19E-11  2.28E-11  2.36E-11  2.43E-11  2.49E-11
  154  19   1  5.70E-16  6.36E-16  8.58E-16  1.25E-15  1.88E-15  2.83E-15  4.15E-15  5.92E-15  8.17E-15  1.09E-14  1.42E-14  2.21E-14  3.17E-14  4.25E-14  5.41E-14  6.64E-14  7.89E-14  9.15E-14  1.04E-13  1.17E-13  1.29E-13  1.59E-13  1.88E-13  2.15E-13  2.42E-13
  155  19   2  1.41E-15  1.63E-15  2.29E-15  3.44E-15  5.30E-15  8.15E-15  1.22E-14  1.78E-14  2.51E-14  3.42E-14  4.52E-14  7.27E-14  1.07E-13  1.47E-13  1.93E-13  2.41E-13  2.92E-13  3.45E-13  3.98E-13  4.51E-13  5.05E-13  6.34E-13  7.57E-13  8.71E-13  9.77E-13
  156  19   3  7.39E-15  8.15E-15  1.07E-14  1.51E-14  2.14E-14  3.01E-14  4.12E-14  5.50E-14  7.13E-14  9.01E-14  1.11E-13  1.60E-13  2.15E-13  2.74E-13  3.36E-13  4.00E-13  4.65E-13  5.30E-13  5.95E-13  6.58E-13  7.22E-13  8.76E-13  1.02E-12  1.17E-12  1.31E-12
  157  19   4  1.32E-14  1.47E-14  1.95E-14  2.73E-14  3.87E-14  5.42E-14  7.41E-14  9.86E-14  1.28E-13  1.61E-13  1.99E-13  2.87E-13  3.87E-13  4.97E-13  6.15E-13  7.37E-13  8.62E-13  9.87E-13  1.11E-12  1.24E-12  1.36E-12  1.66E-12  1.93E-12  2.19E-12  2.43E-12
  158  19   5  5.11E-14  5.50E-14  6.88E-14  9.03E-14  1.19E-13  1.54E-13  1.96E-13  2.42E-13  2.93E-13  3.47E-13  4.05E-13  5.25E-13  6.50E-13  7.77E-13  9.05E-13  1.03E-12  1.16E-12  1.28E-12  1.41E-12  1.53E-12  1.65E-12  1.96E-12  2.25E-12  2.53E-12  2.81E-12
  159  19   6  8.42E-14  9.02E-14  1.11E-13  1.44E-13  1.87E-13  2.41E-13  3.04E-13  3.75E-13  4.54E-13  5.39E-13  6.29E-13  8.20E-13  1.02E-12  1.23E-12  1.44E-12  1.65E-12  1.86E-12  2.06E-12  2.26E-12  2.45E-12  2.64E-12  3.08E-12  3.49E-12  3.87E-12  4.21E-12
  160  19   7  2.55E-13  2.69E-13  3.20E-13  3.95E-13  4.87E-13  5.92E-13  7.05E-13  8.23E-13  9.43E-13  1.06E-12  1.18E-12  1.42E-12  1.65E-12  1.88E-12  2.10E-12  2.32E-12  2.53E-12  2.74E-12  2.95E-12  3.15E-12  3.36E-12  3.86E-12  4.35E-12  4.83E-12  5.28E-12
  161  19   8  3.50E-13  3.69E-13  4.33E-13  5.29E-13  6.48E-13  7.84E-13  9.33E-13  1.09E-12  1.25E-12  1.42E-12  1.59E-12  1.93E-12  2.27E-12  2.60E-12  2.91E-12  3.21E-12  3.50E-12  3.78E-12  4.04E-12  4.29E-12  4.54E-12  5.10E-12  5.62E-12  6.08E-12  6.50E-12
  162  19   9  9.24E-13  9.65E-13  1.11E-12  1.31E-12  1.55E-12  1.79E-12  2.04E-12  2.28E-12  2.52E-12  2.75E-12  2.97E-12  3.39E-12  3.79E-12  4.17E-12  4.54E-12  4.90E-12  5.26E-12  5.60E-12  5.95E-12  6.28E-12  6.62E-12  7.42E-12  8.19E-12  8.92E-12  9.60E-12
  163  19  10  1.12E-12  1.16E-12  1.31E-12  1.52E-12  1.78E-12  2.05E-12  2.33E-12  2.61E-12  2.90E-12  3.17E-12  3.44E-12  3.95E-12  4.43E-12  4.87E-12  5.28E-12  5.66E-12  6.02E-12  6.35E-12  6.66E-12  6.95E-12  7.23E-12  7.87E-12  8.44E-12  8.95E-12  9.41E-12
  164  19  11  2.67E-12  2.78E-12  3.13E-12  3.58E-12  4.08E-12  4.57E-12  5.05E-12  5.51E-12  5.94E-12  6.36E-12  6.75E-12  7.50E-12  8.20E-12  8.87E-12  9.51E-12  1.01E-11  1.07E-11  1.13E-11  1.18E-11  1.24E-11  1.29E-11  1.41E-11  1.52E-11  1.63E-11  1.72E-11
  165  19  12  2.94E-12  3.02E-12  3.28E-12  3.66E-12  4.09E-12  4.53E-12  4.96E-12  5.38E-12  5.78E-12  6.16E-12  6.51E-12  7.16E-12  7.73E-12  8.25E-12  8.71E-12  9.13E-12  9.51E-12  9.86E-12  1.02E-11  1.05E-11  1.08E-11  1.14E-11  1.20E-11  1.25E-11  1.30E-11
  166  19  13  6.79E-12  7.10E-12  7.87E-12  8.82E-12  9.81E-12  1.08E-11  1.17E-11  1.26E-11  1.34E-11  1.42E-11  1.49E-11  1.63E-11  1.75E-11  1.87E-11  1.98E-11  2.08E-11  2.17E-11  2.26E-11  2.35E-11  2.42E-11  2.50E-11  2.67E-11  2.82E-11  2.96E-11  3.09E-11
  167  19  14  6.57E-12  6.68E-12  7.00E-12  7.51E-12  8.07E-12  8.63E-12  9.16E-12  9.65E-12  1.01E-11  1.05E-11  1.09E-11  1.16E-11  1.21E-11  1.26E-11  1.31E-11  1.35E-11  1.38E-11  1.42E-11  1.45E-11  1.47E-11  1.50E-11  1.56E-11  1.61E-11  1.66E-11  1.70E-11
  168  19  15  1.71E-11  1.79E-11  1.96E-11  2.16E-11  2.36E-11  2.55E-11  2.74E-11  2.91E-11  3.06E-11  3.21E-11  3.34E-11  3.59E-11  3.80E-11  3.99E-11  4.16E-11  4.31E-11  4.45E-11  4.58E-11  4.70E-11  4.80E-11  4.91E-11  5.14E-11  5.35E-11  5.53E-11  5.69E-11
  169  19  16  1.22E-11  1.23E-11  1.25E-11  1.30E-11  1.35E-11  1.40E-11  1.44E-11  1.49E-11  1.52E-11  1.56E-11  1.59E-11  1.65E-11  1.69E-11  1.74E-11  1.77E-11  1.81E-11  1.84E-11  1.87E-11  1.89E-11  1.92E-11  1.94E-11  2.00E-11  2.05E-11  2.10E-11  2.14E-11
  170  19  17  5.15E-11  5.39E-11  5.74E-11  6.13E-11  6.52E-11  6.89E-11  7.23E-11  7.54E-11  7.82E-11  8.08E-11  8.31E-11  8.72E-11  9.08E-11  9.38E-11  9.66E-11  9.90E-11  1.01E-10  1.03E-10  1.05E-10  1.07E-10  1.09E-10  1.13E-10  1.16E-10  1.19E-10  1.22E-10
  171  19  18  1.68E-11  1.68E-11  1.63E-11  1.63E-11  1.65E-11  1.68E-11  1.71E-11  1.74E-11  1.77E-11  1.80E-11  1.83E-11  1.89E-11  1.95E-11  2.00E-11  2.05E-11  2.10E-11  2.14E-11  2.18E-11  2.22E-11  2.26E-11  2.30E-11  2.38E-11  2.45E-11  2.51E-11  2.57E-11
  172  20   1  2.50E-16  2.74E-16  3.66E-16  5.32E-16  8.11E-16  1.26E-15  1.94E-15  2.93E-15  4.29E-15  6.07E-15  8.31E-15  1.43E-14  2.22E-14  3.19E-14  4.32E-14  5.57E-14  6.93E-14  8.35E-14  9.82E-14  1.13E-13  1.28E-13  1.66E-13  2.02E-13  2.37E-13  2.69E-13
  173  20   2  1.55E-15  1.70E-15  2.24E-15  3.21E-15  4.73E-15  6.94E-15  1.00E-14  1.41E-14  1.92E-14  2.55E-14  3.30E-14  5.13E-14  7.36E-14  9.92E-14  1.27E-13  1.57E-13  1.88E-13  2.20E-13  2.52E-13  2.83E-13  3.15E-13  3.92E-13  4.67E-13  5.38E-13  6.07E-13
  174  20   3  2.80E-15  3.14E-15  4.30E-15  6.29E-15  9.39E-15  1.39E-14  2.03E-14  2.86E-14  3.93E-14  5.23E-14  6.79E-14  1.06E-13  1.54E-13  2.10E-13  2.72E-13  3.39E-13  4.11E-13  4.84E-13  5.60E-13  6.36E-13  7.12E-13  8.99E-13  1.08E-12  1.25E-12  1.41E-12
  175  20   4  1.22E-14  1.31E-14  1.68E-14  2.30E-14  3.18E-14  4.36E-14  5.85E-14  7.64E-14  9.72E-14  1.21E-13  1.47E-13  2.06E-13  2.72E-13  3.43E-13  4.16E-13  4.92E-13  5.69E-13  6.47E-13  7.24E-13  8.00E-13  8.77E-13  1.06E-12  1.25E-12  1.42E-12  1.59E-12
  176  20   5  2.20E-14  2.37E-14  3.02E-14  4.11E-14  5.65E-14  7.69E-14  1.03E-13  1.34E-13  1.70E-13  2.11E-13  2.56E-13  3.59E-13  4.75E-13  6.01E-13  7.34E-13  8.71E-13  1.01E-12  1.15E-12  1.29E-12  1.43E-12  1.57E-12  1.90E-12  2.22E-12  2.51E-12  2.78E-12
  177  20   6  7.16E-14  7.53E-14  9.19E-14  1.18E-13  1.53E-13  1.96E-13  2.45E-13  2.99E-13  3.58E-13  4.20E-13  4.84E-13  6.17E-13  7.54E-13  8.91E-13  1.03E-12  1.16E-12  1.30E-12  1.43E-12  1.56E-12  1.70E-12  1.83E-12  2.15E-12  2.47E-12  2.77E-12  3.07E-12
  178  20   7  1.18E-13  1.23E-13  1.48E-13  1.88E-13  2.41E-13  3.05E-13  3.79E-13  4.62E-13  5.53E-13  6.50E-13  7.51E-13  9.65E-13  1.19E-12  1.41E-12  1.64E-12  1.86E-12  2.08E-12  2.29E-12  2.50E-12  2.70E-12  2.90E-12  3.37E-12  3.80E-12  4.19E-12  4.55E-12
  179  20   8  3.10E-13  3.20E-13  3.75E-13  4.58E-13  5.61E-13  6.76E-13  7.99E-13  9.27E-13  1.06E-12  1.19E-12  1.31E-12  1.57E-12  1.81E-12  2.04E-12  2.27E-12  2.49E-12  2.71E-12  2.93E-12  3.14E-12  3.35E-12  3.56E-12  4.08E-12  4.59E-12  5.08E-12  5.55E-12
  180  20   9  4.41E-13  4.55E-13  5.25E-13  6.33E-13  7.67E-13  9.21E-13  1.09E-12  1.26E-12  1.45E-12  1.63E-12  1.82E-12  2.18E-12  2.54E-12  2.89E-12  3.22E-12  3.53E-12  3.83E-12  4.12E-12  4.39E-12  4.65E-12  4.89E-12  5.47E-12  5.98E-12  6.45E-12  6.88E-12
  181  20  10  1.01E-12  1.03E-12  1.18E-12  1.38E-12  1.62E-12  1.88E-12  2.13E-12  2.38E-12  2.63E-12  2.86E-12  3.09E-12  3.52E-12  3.93E-12  4.32E-12  4.70E-12  5.07E-12  5.43E-12  5.79E-12  6.14E-12  6.48E-12  6.82E-12  7.65E-12  8.43E-12  9.17E-12  9.87E-12
  182  20  11  1.32E-12  1.34E-12  1.49E-12  1.73E-12  2.00E-12  2.30E-12  2.60E-12  2.91E-12  3.21E-12  3.51E-12  3.80E-12  4.34E-12  4.84E-12  5.30E-12  5.72E-12  6.11E-12  6.48E-12  6.81E-12  7.13E-12  7.42E-12  7.70E-12  8.34E-12  8.90E-12  9.40E-12  9.85E-12
  183  20  12  2.67E-12  2.74E-12  3.06E-12  3.50E-12  3.99E-12  4.48E-12  4.97E-12  5.43E-12  5.87E-12  6.29E-12  6.70E-12  7.46E-12  8.19E-12  8.87E-12  9.53E-12  1.02E-11  1.08E-11  1.14E-11  1.19E-11  1.25E-11  1.30E-11  1.43E-11  1.54E-11  1.65E-11  1.74E-11
  184  20  13  3.32E-12  3.35E-12  3.60E-12  4.00E-12  4.45E-12  4.93E-12  5.39E-12  5.84E-12  6.27E-12  6.67E-12  7.04E-12  7.72E-12  8.32E-12  8.85E-12  9.32E-12  9.74E-12  1.01E-11  1.05E-11  1.08E-11  1.11E-11  1.14E-11  1.20E-11  1.26E-11  1.31E-11  1.35E-11
  185  20  14  6.45E-12  6.62E-12  7.29E-12  8.19E-12  9.15E-12  1.01E-11  1.10E-11  1.19E-11  1.27E-11  1.35E-11  1.43E-11  1.57E-11  1.70E-11  1.83E-11  1.94E-11  2.04E-11  2.14E-11  2.23E-11  2.32E-11  2.40E-11  2.48E-11  2.66E-11  2.82E-11  2.96E-11  3.09E-11
  186  20  15  7.23E-12  7.22E-12  7.52E-12  8.05E-12  8.65E-12  9.26E-12  9.82E-12  1.04E-11  1.08E-11  1.13E-11  1.17E-11  1.24E-11  1.30E-11  1.35E-11  1.39E-11  1.43E-11  1.47E-11  1.50E-11  1.53E-11  1.55E-11  1.58E-11  1.63E-11  1.68E-11  1.73E-11  1.77E-11
  187  20  16  1.60E-11  1.64E-11  1.79E-11  1.97E-11  2.16E-11  2.35E-11  2.54E-11  2.71E-11  2.87E-11  3.02E-11  3.16E-11  3.42E-11  3.65E-11  3.85E-11  4.03E-11  4.19E-11  4.34E-11  4.47E-11  4.60E-11  4.72E-11  4.83E-11  5.07E-11  5.29E-11  5.48E-11  5.65E-11
  188  20  17  1.33E-11  1.32E-11  1.33E-11  1.38E-11  1.44E-11  1.49E-11  1.54E-11  1.59E-11  1.63E-11  1.67E-11  1.70E-11  1.76E-11  1.81E-11  1.85E-11  1.88E-11  1.92E-11  1.94E-11  1.97E-11  2.00E-11  2.02E-11  2.04E-11  2.09E-11  2.14E-11  2.18E-11  2.22E-11
  189  20  18  5.01E-11  5.09E-11  5.35E-11  5.72E-11  6.10E-11  6.47E-11  6.81E-11  7.13E-11  7.42E-11  7.69E-11  7.94E-11  8.38E-11  8.76E-11  9.09E-11  9.38E-11  9.65E-11  9.89E-11  1.01E-10  1.03E-10  1.05E-10  1.07E-10  1.11E-10  1.15E-10  1.18E-10  1.21E-10
  190  20  19  1.93E-11  1.87E-11  1.81E-11  1.81E-11  1.82E-11  1.85E-11  1.87E-11  1.90E-11  1.93E-11  1.96E-11  1.99E-11  2.04E-11  2.09E-11  2.14E-11  2.19E-11  2.23E-11  2.27E-11  2.31E-11  2.34E-11  2.37E-11  2.41E-11  2.48E-11  2.55E-11  2.61E-11  2.66E-11
  191  21   1  2.13E-16  2.50E-16  3.38E-16  4.85E-16  7.20E-16  1.08E-15  1.60E-15  2.32E-15  3.28E-15  4.51E-15  6.03E-15  9.97E-15  1.51E-14  2.13E-14  2.83E-14  3.61E-14  4.43E-14  5.29E-14  6.17E-14  7.06E-14  7.95E-14  1.02E-13  1.23E-13  1.43E-13  1.63E-13
  192  21   2  5.85E-16  6.99E-16  9.70E-16  1.42E-15  2.14E-15  3.26E-15  4.92E-15  7.27E-15  1.05E-14  1.46E-14  1.98E-14  3.37E-14  5.22E-14  7.52E-14  1.02E-13  1.32E-13  1.66E-13  2.01E-13  2.37E-13  2.75E-13  3.14E-13  4.11E-13  5.06E-13  5.98E-13  6.84E-13
  193  21   3  2.40E-15  2.82E-15  3.82E-15  5.43E-15  7.86E-15  1.13E-14  1.59E-14  2.19E-14  2.94E-14  3.84E-14  4.89E-14  7.44E-14  1.05E-13  1.41E-13  1.79E-13  2.21E-13  2.64E-13  3.08E-13  3.53E-13  3.99E-13  4.44E-13  5.56E-13  6.64E-13  7.68E-13  8.68E-13
  194  21   4  4.34E-15  5.18E-15  7.14E-15  1.03E-14  1.49E-14  2.15E-14  3.04E-14  4.18E-14  5.60E-14  7.31E-14  9.30E-14  1.41E-13  2.00E-13  2.68E-13  3.43E-13  4.24E-13  5.10E-13  5.98E-13  6.89E-13  7.80E-13  8.72E-13  1.10E-12  1.32E-12  1.53E-12  1.73E-12
  195  21   5  1.59E-14  1.83E-14  2.39E-14  3.24E-14  4.42E-14  5.95E-14  7.84E-14  1.01E-13  1.26E-13  1.55E-13  1.86E-13  2.55E-13  3.30E-13  4.10E-13  4.93E-13  5.78E-13  6.63E-13  7.49E-13  8.35E-13  9.21E-13  1.01E-12  1.22E-12  1.42E-12  1.62E-12  1.81E-12
  196  21   6  2.90E-14  3.33E-14  4.31E-14  5.76E-14  7.78E-14  1.04E-13  1.36E-13  1.74E-13  2.17E-13  2.66E-13  3.19E-13  4.38E-13  5.70E-13  7.11E-13  8.57E-13  1.01E-12  1.16E-12  1.31E-12  1.46E-12  1.61E-12  1.76E-12  2.12E-12  2.46E-12  2.78E-12  3.07E-12
  197  21   7  8.08E-14  9.15E-14  1.14E-13  1.47E-13  1.88E-13  2.38E-13  2.95E-13  3.57E-13  4.23E-13  4.92E-13  5.63E-13  7.08E-13  8.55E-13  1.00E-12  1.15E-12  1.29E-12  1.43E-12  1.57E-12  1.71E-12  1.84E-12  1.98E-12  2.32E-12  2.65E-12  2.98E-12  3.29E-12
  198  21   8  1.33E-13  1.50E-13  1.85E-13  2.34E-13  2.97E-13  3.72E-13  4.59E-13  5.54E-13  6.57E-13  7.66E-13  8.80E-13  1.12E-12  1.36E-12  1.60E-12  1.84E-12  2.08E-12  2.31E-12  2.53E-12  2.75E-12  2.96E-12  3.16E-12  3.64E-12  4.09E-12  4.49E-12  4.87E-12
  199  21   9  3.07E-13  3.44E-13  4.15E-13  5.09E-13  6.22E-13  7.47E-13  8.80E-13  1.02E-12  1.15E-12  1.29E-12  1.43E-12  1.69E-12  1.94E-12  2.18E-12  2.41E-12  2.64E-12  2.87E-12  3.09E-12  3.31E-12  3.52E-12  3.74E-12  4.27E-12  4.79E-12  5.30E-12  5.78E-12
  200  21  10  4.56E-13  5.09E-13  6.04E-13  7.31E-13  8.83E-13  1.06E-12  1.24E-12  1.44E-12  1.64E-12  1.84E-12  2.04E-12  2.43E-12  2.82E-12  3.18E-12  3.53E-12  3.85E-12  4.16E-12  4.45E-12  4.73E-12  5.00E-12  5.25E-12  5.83E-12  6.35E-12  6.82E-12  7.24E-12
  201  21  11  8.99E-13  1.00E-12  1.19E-12  1.41E-12  1.66E-12  1.92E-12  2.18E-12  2.44E-12  2.69E-12  2.93E-12  3.16E-12  3.61E-12  4.02E-12  4.42E-12  4.81E-12  5.19E-12  5.56E-12  5.92E-12  6.28E-12  6.63E-12  6.98E-12  7.82E-12  8.62E-12  9.38E-12  1.01E-11
  202  21  12  1.28E-12  1.42E-12  1.63E-12  1.89E-12  2.20E-12  2.52E-12  2.86E-12  3.19E-12  3.52E-12  3.83E-12  4.14E-12  4.71E-12  5.24E-12  5.72E-12  6.16E-12  6.56E-12  6.93E-12  7.27E-12  7.59E-12  7.89E-12  8.17E-12  8.80E-12  9.35E-12  9.85E-12  1.03E-11
  203  21  13  2.21E-12  2.47E-12  2.87E-12  3.33E-12  3.82E-12  4.32E-12  4.80E-12  5.27E-12  5.71E-12  6.14E-12  6.55E-12  7.33E-12  8.08E-12  8.78E-12  9.46E-12  1.01E-11  1.07E-11  1.13E-11  1.19E-11  1.25E-11  1.30E-11  1.43E-11  1.55E-11  1.66E-11  1.76E-11
  204  21  14  3.09E-12  3.39E-12  3.78E-12  4.24E-12  4.75E-12  5.26E-12  5.77E-12  6.25E-12  6.71E-12  7.13E-12  7.53E-12  8.25E-12  8.87E-12  9.42E-12  9.91E-12  1.03E-11  1.07E-11  1.11E-11  1.14E-11  1.17E-11  1.20E-11  1.26E-11  1.31E-11  1.36E-11  1.40E-11
  205  21  15  5.06E-12  5.68E-12  6.53E-12  7.45E-12  8.40E-12  9.35E-12  1.03E-11  1.11E-11  1.20E-11  1.28E-11  1.36E-11  1.51E-11  1.64E-11  1.77E-11  1.88E-11  1.99E-11  2.10E-11  2.19E-11  2.28E-11  2.37E-11  2.45E-11  2.63E-11  2.80E-11  2.95E-11  3.08E-11
  206  21  16  6.52E-12  7.12E-12  7.73E-12  8.38E-12  9.07E-12  9.73E-12  1.04E-11  1.09E-11  1.15E-11  1.19E-11  1.24E-11  1.31E-11  1.37E-11  1.42E-11  1.47E-11  1.51E-11  1.55E-11  1.58E-11  1.61E-11  1.63E-11  1.66E-11  1.71E-11  1.76E-11  1.80E-11  1.84E-11
  207  21  17  1.24E-11  1.39E-11  1.58E-11  1.77E-11  1.96E-11  2.15E-11  2.33E-11  2.51E-11  2.67E-11  2.82E-11  2.97E-11  3.24E-11  3.48E-11  3.69E-11  3.88E-11  4.05E-11  4.21E-11  4.35E-11  4.49E-11  4.61E-11  4.73E-11  4.99E-11  5.22E-11  5.42E-11  5.60E-11
  208  21  18  1.19E-11  1.29E-11  1.36E-11  1.43E-11  1.50E-11  1.57E-11  1.62E-11  1.68E-11  1.72E-11  1.76E-11  1.80E-11  1.86E-11  1.91E-11  1.95E-11  1.99E-11  2.02E-11  2.05E-11  2.07E-11  2.10E-11  2.12E-11  2.14E-11  2.19E-11  2.23E-11  2.27E-11  2.31E-11
  209  21  19  3.97E-11  4.43E-11  4.86E-11  5.26E-11  5.65E-11  6.03E-11  6.38E-11  6.71E-11  7.02E-11  7.30E-11  7.56E-11  8.02E-11  8.43E-11  8.78E-11  9.10E-11  9.38E-11  9.64E-11  9.88E-11  1.01E-10  1.03E-10  1.05E-10  1.09E-10  1.13E-10  1.17E-10  1.20E-10
  210  21  20  1.77E-11  1.90E-11  1.92E-11  1.93E-11  1.96E-11  1.99E-11  2.02E-11  2.05E-11  2.07E-11  2.10E-11  2.13E-11  2.18E-11  2.23E-11  2.27E-11  2.32E-11  2.35E-11  2.39E-11  2.43E-11  2.46E-11  2.49E-11  2.52E-11  2.59E-11  2.65E-11  2.71E-11  2.76E-11
  211  22   1  1.11E-16  1.29E-16  1.72E-16  2.43E-16  3.57E-16  5.37E-16  8.11E-16  1.22E-15  1.79E-15  2.57E-15  3.59E-15  6.46E-15  1.05E-14  1.59E-14  2.24E-14  2.99E-14  3.84E-14  4.76E-14  5.75E-14  6.77E-14  7.84E-14  1.06E-13  1.33E-13  1.60E-13  1.86E-13
  212  22   2  5.47E-16  6.42E-16  8.67E-16  1.24E-15  1.82E-15  2.69E-15  3.92E-15  5.62E-15  7.86E-15  1.07E-14  1.42E-14  2.34E-14  3.54E-14  5.00E-14  6.70E-14  8.58E-14  1.06E-13  1.27E-13  1.50E-13  1.72E-13  1.95E-13  2.52E-13  3.08E-13  3.62E-13  4.13E-13
  213  22   3  1.02E-15  1.22E-15  1.70E-15  2.49E-15  3.73E-15  5.57E-15  8.22E-15  1.18E-14  1.66E-14  2.28E-14  3.03E-14  5.00E-14  7.60E-14  1.08E-13  1.46E-13  1.88E-13  2.34E-13  2.83E-13  3.35E-13  3.88E-13  4.43E-13  5.82E-13  7.20E-13  8.54E-13  9.81E-13
  214  22   4  3.79E-15  4.43E-15  5.94E-15  8.33E-15  1.18E-14  1.67E-14  2.31E-14  3.12E-14  4.10E-14  5.26E-14  6.60E-14  9.79E-14  1.36E-13  1.79E-13  2.25E-13  2.75E-13  3.27E-13  3.80E-13  4.34E-13  4.89E-13  5.44E-13  6.80E-13  8.13E-13  9.42E-13  1.07E-12
  215  22   5  7.06E-15  8.29E-15  1.12E-14  1.57E-14  2.22E-14  3.13E-14  4.31E-14  5.80E-14  7.61E-14  9.74E-14  1.22E-13  1.80E-13  2.50E-13  3.29E-13  4.15E-13  5.07E-13  6.04E-13  7.04E-13  8.06E-13  9.09E-13  1.01E-12  1.27E-12  1.52E-12  1.76E-12  1.98E-12
  216  22   6  2.20E-14  2.52E-14  3.26E-14  4.36E-14  5.85E-14  7.75E-14  1.01E-13  1.27E-13  1.58E-13  1.91E-13  2.27E-13  3.06E-13  3.90E-13  4.79E-13  5.69E-13  6.61E-13  7.53E-13  8.46E-13  9.38E-13  1.03E-12  1.12E-12  1.35E-12  1.57E-12  1.79E-12  2.00E-12
  217  22   7  4.04E-14  4.61E-14  5.87E-14  7.72E-14  1.02E-13  1.34E-13  1.73E-13  2.18E-13  2.69E-13  3.26E-13  3.88E-13  5.23E-13  6.70E-13  8.25E-13  9.85E-13  1.15E-12  1.31E-12  1.47E-12  1.63E-12  1.79E-12  1.95E-12  2.33E-12  2.68E-12  3.02E-12  3.33E-12
  218  22   8  9.85E-14  1.11E-13  1.38E-13  1.76E-13  2.24E-13  2.80E-13  3.44E-13  4.13E-13  4.86E-13  5.61E-13  6.39E-13  7.95E-13  9.52E-13  1.11E-12  1.26E-12  1.41E-12  1.55E-12  1.70E-12  1.84E-12  1.98E-12  2.12E-12  2.47E-12  2.81E-12  3.15E-12  3.48E-12
  219  22   9  1.65E-13  1.85E-13  2.26E-13  2.84E-13  3.57E-13  4.43E-13  5.41E-13  6.49E-13  7.64E-13  8.85E-13  1.01E-12  1.27E-12  1.53E-12  1.79E-12  2.05E-12  2.30E-12  2.54E-12  2.77E-12  3.00E-12  3.21E-12  3.42E-12  3.91E-12  4.37E-12  4.78E-12  5.16E-12
  220  22  10  3.34E-13  3.74E-13  4.52E-13  5.54E-13  6.74E-13  8.07E-13  9.48E-13  1.09E-12  1.24E-12  1.38E-12  1.52E-12  1.79E-12  2.05E-12  2.30E-12  2.53E-12  2.77E-12  3.00E-12  3.22E-12  3.45E-12  3.67E-12  3.89E-12  4.43E-12  4.96E-12  5.48E-12  5.97E-12
