     42    10     7   4.65e-07  3.29e-07  2.69e-07  2.08e-07  1.48e-07  1.20e-07  1.04e-07  8.33e-08  6.28e-08  4.27e-08  3.02e-08  2.53e-08
     43    10     8   1.65e-06  1.17e-06  9.71e-07  7.74e-07  5.38e-07  4.32e-07  3.73e-07  3.06e-07  2.41e-07  1.75e-07  1.28e-07  1.09e-07
     44    10     9   4.79e-06  3.39e-06  2.77e-06  2.16e-06  1.54e-06  1.25e-06  1.08e-06  8.93e-07  7.08e-07  5.14e-07  3.69e-07  3.07e-07
     45    11     3   3.61e-13  2.57e-13  2.15e-13  1.72e-13  1.18e-13  9.43e-14  8.07e-14  6.52e-14  4.99e-14  3.47e-14  2.72e-14  4.96e-14
     46    11     4   4.62e-13  3.27e-13  2.67e-13  2.08e-13  1.47e-13  1.17e-13  9.89e-14  7.62e-14  5.28e-14  3.62e-14  2.20e-13  8.00e-13
     47    11     5   6.74e-11  4.77e-11  3.92e-11  3.08e-11  2.13e-11  1.64e-11  1.35e-11  1.01e-11  7.02e-12  5.24e-12  1.25e-11  2.52e-11
     48    11     6   7.41e-09  5.25e-09  4.35e-09  3.45e-09  2.33e-09  1.76e-09  1.41e-09  1.01e-09  6.43e-10  3.39e-10  2.75e-10  3.65e-10
     49    11     7   3.07e-07  2.18e-07  1.80e-07  1.42e-07  9.59e-08  7.37e-08  6.26e-08  5.30e-08  4.60e-08  3.82e-08  3.07e-08  2.70e-08
     50    11     8   4.75e-07  3.36e-07  2.75e-07  2.15e-07  1.53e-07  1.23e-07  1.05e-07  8.42e-08  6.32e-08  4.30e-08  3.06e-08  2.58e-08
     51    11     9   1.68e-06  1.19e-06  9.69e-07  7.53e-07  5.35e-07  4.37e-07  3.79e-07  3.12e-07  2.46e-07  1.78e-07  1.30e-07  1.10e-07
     52    11    10   4.77e-06  3.37e-06  2.76e-06  2.17e-06  1.54e-06  1.25e-06  1.08e-06  8.90e-07  7.06e-07  5.12e-07  3.67e-07  3.04e-07
     53    12     4   3.99e-13  2.82e-13  2.30e-13  1.79e-13  1.27e-13  1.03e-13  8.88e-14  7.18e-14  5.49e-14  3.82e-14  3.06e-14  5.90e-14
     54    12     5   3.75e-13  2.65e-13  2.17e-13  1.70e-13  1.21e-13  9.82e-14  8.37e-14  6.54e-14  4.61e-14  3.57e-14  2.67e-13  9.43e-13
     55    12     6   4.15e-11  2.93e-11  2.41e-11  1.90e-11  1.34e-11  1.07e-11  9.13e-12  7.31e-12  5.57e-12  5.01e-12  1.42e-11  2.84e-11
     56    12     7   4.26e-09  3.01e-09  2.47e-09  1.95e-09  1.35e-09  1.04e-09  8.47e-10  6.28e-10  4.21e-10  2.45e-10  2.53e-10  3.71e-10
     57    12     8   9.10e-08  6.43e-08  5.26e-08  4.12e-08  3.45e-08  3.80e-08  4.22e-08  4.68e-08  4.74e-08  4.09e-08  3.26e-08  2.84e-08
     58    12     9   4.80e-07  3.39e-07  2.77e-07  2.15e-07  1.52e-07  1.23e-07  1.05e-07  8.34e-08  6.25e-08  4.28e-08  3.08e-08  2.60e-08
     59    12    10   1.69e-06  1.20e-06  9.80e-07  7.67e-07  5.45e-07  4.43e-07  3.84e-07  3.17e-07  2.50e-07  1.81e-07  1.32e-07  1.12e-07
     60    12    11   4.74e-06  3.36e-06  2.78e-06  2.21e-06  1.55e-06  1.25e-06  1.08e-06  8.88e-07  7.04e-07  5.09e-07  3.64e-07  3.02e-07
     61    13     5   1.97e-13  1.39e-13  1.14e-13  8.83e-14  6.40e-14  5.61e-14  5.26e-14  4.93e-14  4.47e-14  3.59e-14  2.98e-14  5.18e-14
     62    13     6   3.88e-14  2.74e-14  2.26e-14  1.81e-14  2.22e-14  4.88e-14  7.92e-14  1.18e-13  1.30e-13  9.67e-14  2.02e-13  7.09e-13
     63    13     7   2.79e-11  1.96e-11  1.61e-11  1.26e-11  8.96e-12  7.61e-12  7.27e-12  7.59e-12  7.91e-12  6.85e-12  1.08e-11  2.16e-11
     64    13     8   4.96e-10  3.50e-10  2.87e-10  2.24e-10  1.59e-10  1.29e-10  1.15e-10  1.15e-10  1.39e-10  1.54e-10  1.86e-10  2.83e-10
     65    13     9   3.83e-07  2.71e-07  2.22e-07  1.74e-07  1.23e-07  9.97e-08  8.58e-08  6.93e-08  5.34e-08  3.92e-08  3.04e-08  2.67e-08
     66    13    10   5.24e-07  3.71e-07  3.02e-07  2.35e-07  1.67e-07  1.36e-07  1.17e-07  9.48e-08  7.18e-08  4.85e-08  3.32e-08  2.73e-08
     67    13    11   1.68e-06  1.19e-06  9.73e-07  7.59e-07  5.39e-07  4.38e-07  3.77e-07  3.08e-07  2.41e-07  1.75e-07  1.29e-07  1.09e-07
     68    13    12   5.52e-06  3.90e-06  3.18e-06  2.47e-06  1.75e-06  1.44e-06  1.25e-06  1.03e-06  8.30e-07  6.27e-07  4.77e-07  4.10e-07
     69    14     6   2.09e-13  1.48e-13  1.21e-13  9.35e-14  6.78e-14  5.94e-14  5.57e-14  5.23e-14  4.73e-14  3.80e-14  3.15e-14  5.49e-14
     70    14     7   4.05e-14  2.86e-14  2.36e-14  1.88e-14  2.31e-14  5.09e-14  8.26e-14  1.23e-13  1.35e-13  1.01e-13  2.11e-13  7.40e-13
     71    14     8   2.88e-11  2.03e-11  1.66e-11  1.30e-11  9.25e-12  7.86e-12  7.50e-12  7.83e-12  8.16e-12  7.07e-12  1.12e-11  2.23e-11
     72    14     9   5.08e-10  3.59e-10  2.94e-10  2.29e-10  1.62e-10  1.32e-10  1.18e-10  1.18e-10  1.43e-10  1.57e-10  1.91e-10  2.90e-10
     73    14    10   3.90e-07  2.76e-07  2.26e-07  1.77e-07  1.25e-07  1.01e-07  8.73e-08  7.05e-08  5.43e-08  3.98e-08  3.09e-08  2.72e-08
     74    14    11   5.30e-07  3.75e-07  3.06e-07  2.38e-07  1.68e-07  1.37e-07  1.18e-07  9.58e-08  7.26e-08  4.90e-08  3.36e-08  2.76e-08
     75    14    12   1.69e-06  1.20e-06  9.79e-07  7.64e-07  5.42e-07  4.40e-07  3.79e-07  3.10e-07  2.42e-07  1.76e-07  1.30e-07  1.10e-07
     76    14    13   5.53e-06  3.92e-06  3.19e-06  2.48e-06  1.76e-06  1.44e-06  1.25e-06  1.04e-06  8.32e-07  6.29e-07  4.79e-07  4.11e-07
