!Molecule
HCl rotation-hyperfine spectrum from JPL, version 3 of May 2012                                                                
!Molecular weight
36.0  
!Number of energy levels
          40
!Level + energy (cm^-1) + weight + quantum numbers J, F
    1     0.000000000   1.3  '0  1.5'
  78   13   12 4.89e-13 4.27e-13 3.95e-13 3.76e-13 3.88e-13 4.05e-13 4.39e-12 2.11e-12 
  79   14    1 4.92e-13 4.73e-13 4.81e-13 1.95e-12 1.59e-12 1.44e-12 3.17e-09 3.53e-09 
  80   14    2 5.54e-12 5.46e-12 5.41e-12 5.43e-12 5.61e-12 5.76e-12 6.51e-12 7.08e-12 
  81   14    3 2.37e-12 2.22e-12 2.13e-12 2.07e-12 2.10e-12 2.16e-12 2.55e-12 3.03e-12 
  82   14    4 2.55e-12 2.51e-12 2.48e-12 2.48e-12 2.55e-12 2.61e-12 2.92e-12 3.12e-12 
  83   14    5 1.56e-12 1.65e-12 1.75e-12 1.97e-12 2.31e-12 2.56e-12 4.05e-12 5.80e-12 
  84   14    6 2.37e-12 2.61e-12 2.83e-12 3.25e-12 3.85e-12 4.28e-12 6.79e-12 9.74e-12 
  85   14    7 5.14e-13 4.79e-13 4.74e-13 5.07e-13 5.77e-13 6.33e-13 9.92e-13 1.42e-12 
  86   14    8 2.48e-13 2.27e-13 2.20e-13 2.31e-13 2.62e-13 2.90e-13 4.82e-13 7.10e-13 
  87   14    9 3.06e-12 2.92e-12 2.89e-12 3.02e-12 3.42e-12 3.75e-12 5.52e-12 7.05e-12 
  88   14   10 5.41e-12 5.19e-12 5.21e-12 5.70e-12 7.06e-12 8.17e-12 1.43e-11 1.98e-11 
  89   14   11 9.56e-13 8.36e-13 7.74e-13 7.41e-13 7.72e-13 8.13e-13 1.10e-12 1.44e-12 
  90   14   12 1.72e-12 1.64e-12 1.61e-12 1.65e-12 1.79e-12 1.91e-12 1.41e-12 2.11e-12 
  91   14   13 2.40e-11 2.52e-11 2.47e-11 2.28e-11 2.05e-11 1.93e-11 2.52e-12 3.05e-12 
  92   15    1 4.92e-13 4.73e-13 4.81e-13 1.71e-09 2.17e-09 2.42e-09 7.76e-13 7.82e-13 
  93   15    2 6.22e-13 5.19e-13 4.52e-13 3.92e-13 3.70e-13 3.74e-13 4.86e-13 6.99e-13 
  94   15    3 9.43e-12 9.32e-12 9.25e-12 9.29e-12 9.58e-12 9.84e-12 1.11e-11 1.19e-11 
  95   15    4 4.04e-13 3.51e-13 3.23e-13 3.03e-13 3.06e-13 3.18e-13 4.43e-13 6.54e-13 
  96   15    5 4.24e-13 3.80e-13 3.67e-13 3.83e-13 4.35e-13 4.78e-13 7.81e-13 1.14e-12 
  97   15    6 1.61e-13 1.39e-13 1.32e-13 1.36e-13 1.50e-13 1.62e-13 2.39e-13 3.32e-13 
  98   15    7 4.05e-12 4.40e-12 4.73e-12 5.39e-12 6.37e-12 7.07e-12 1.12e-11 1.61e-11 
  99   15    8 5.70e-14 4.80e-14 4.46e-14 4.42e-14 4.55e-14 4.64e-14 5.09e-14 5.74e-14 
 100   15    9 1.72e-12 1.60e-12 1.55e-12 1.55e-12 1.66e-12 1.76e-12 2.34e-12 2.88e-12 
 101   15   10 4.43e-13 3.75e-13 3.39e-13 3.14e-13 3.18e-13 3.32e-13 4.47e-13 6.02e-13 
 102   15   11 8.84e-12 8.50e-12 8.52e-12 9.18e-12 1.10e-11 1.25e-11 2.06e-11 2.77e-11 
 103   15   12 1.35e-13 1.03e-13 8.50e-14 7.01e-14 6.60e-14 6.78e-14 1.41e-12 2.11e-12 
 104   15   13 1.45e-11 1.51e-11 1.46e-11 1.33e-11 1.19e-11 1.12e-11 1.00e-13 1.51e-13 
 105   15   14 1.87e-12 1.81e-12 1.60e-12 1.30e-12 1.06e-12 9.62e-13 9.43e-12 8.97e-12 
 106   16    1 4.92e-13 4.73e-13 4.81e-13 5.33e-13 3.39e-13 2.91e-13 1.70e-11 1.61e-11 
 107   16    2 3.22e-12 3.14e-12 3.07e-12 3.04e-12 3.10e-12 3.17e-12 3.53e-12 3.76e-12 
 108   16    3 1.42e-12 1.26e-12 1.17e-12 1.10e-12 1.11e-12 1.14e-12 1.48e-12 2.02e-12 
 109   16    4 5.82e-12 5.79e-12 5.78e-12 5.84e-12 6.05e-12 6.21e-12 6.97e-12 7.45e-12 
 110   16    5 6.43e-13 6.20e-13 6.26e-13 6.82e-13 7.93e-13 8.81e-13 1.45e-12 2.11e-12 
 111   16    6 1.59e-12 1.70e-12 1.81e-12 2.04e-12 2.40e-12 2.67e-12 4.26e-12 6.13e-12 
 112   16    7 2.86e-13 2.48e-13 2.34e-13 2.38e-13 2.57e-13 2.72e-13 3.67e-13 4.82e-13 
 113   16    8 2.17e-12 2.40e-12 2.61e-12 2.99e-12 3.55e-12 3.94e-12 6.25e-12 8.95e-12 
 114   16    9 1.27e-12 1.14e-12 1.08e-12 1.06e-12 1.12e-12 1.18e-12 1.58e-12 2.02e-12 
 115   16   10 3.29e-12 3.15e-12 3.12e-12 3.26e-12 3.69e-12 4.04e-12 5.89e-12 7.50e-12 
 116   16   11 4.01e-13 3.18e-13 2.70e-13 2.32e-13 2.25e-13 2.33e-13 3.32e-13 4.81e-13 
 117   16   12 6.18e-12 5.97e-12 6.01e-12 6.56e-12 8.01e-12 9.20e-12 1.41e-12 2.11e-12 
 118   16   13 3.82e-12 3.75e-12 3.38e-12 2.81e-12 2.33e-12 2.13e-12 1.56e-11 2.13e-11 
 119   16   14 2.51e-11 2.64e-11 2.58e-11 2.37e-11 2.13e-11 2.01e-11 1.74e-12 1.72e-12 
 120   16   15 9.74e-13 8.56e-13 6.75e-13 4.73e-13 2.16e-09 2.41e-09 2.13e-13 2.46e-13 
 121   17    1 2.37e-13 2.36e-13 2.38e-13 2.50e-13 6.39e-14 7.01e-14 1.08e-13 1.51e-13 
 122   17    2 4.23e-13 4.14e-13 4.20e-13 4.55e-13 5.40e-13 6.11e-13 1.04e-12 1.49e-12 
 123   17    3 4.04e-13 3.91e-13 3.93e-13 4.23e-13 4.99e-13 5.64e-13 9.59e-13 1.38e-12 
 124   17    4 2.26e-14 1.92e-14 1.72e-14 1.56e-14 1.51e-14 1.52e-14 1.66e-14 1.86e-14 
 125   17    5 4.85e-12 4.95e-12 5.03e-12 5.25e-12 5.65e-12 5.93e-12 7.15e-12 7.95e-12 
 126   17    6 2.86e-13 2.30e-13 1.93e-13 1.60e-13 1.49e-13 1.52e-13 2.22e-13 3.51e-13 
 127   17    7 2.11e-12 2.06e-12 2.04e-12 2.07e-12 2.19e-12 2.29e-12 2.83e-12 3.32e-12 
 128   17    8 9.14e-14 7.52e-14 6.50e-14 5.66e-14 5.54e-14 5.77e-14 8.91e-14 1.46e-13 
 129   17    9 1.40e-12 1.54e-12 1.69e-12 2.05e-12 2.69e-12 3.18e-12 6.34e-12 1.03e-11 
 130   17   10 2.56e-13 2.41e-13 2.39e-13 2.58e-13 3.06e-13 3.44e-13 5.94e-13 8.84e-13 
 131   17   11 5.25e-13 5.26e-13 5.46e-13 6.23e-13 7.76e-13 8.95e-13 1.66e-12 2.60e-12 
 132   17   12 5.99e-14 5.44e-14 5.27e-14 5.56e-14 2.81e-13 3.10e-13 1.85e-11 2.39e-11 
 133   17   13 1.17e-11 1.13e-11 1.12e-11 1.13e-11 1.21e-11 1.30e-11 2.10e-12 2.53e-12 
 134   17   14 1.84e-12 1.68e-12 1.59e-12 1.54e-12 1.59e-12 1.66e-12 5.30e-13 3.88e-12 
 135   17   15 2.62e-12 2.38e-12 2.25e-12 2.18e-12 2.26e-12 2.37e-12 3.11e-12 3.31e-13 
 136   17   16 3.84e-13 3.06e-13 2.59e-13 2.18e-13 2.03e-13 2.04e-13 2.52e-13 3.53e-09 
 137   18    1 2.37e-13 2.36e-13 2.38e-13 2.50e-13 2.81e-13 3.10e-13 4.20e-12 5.21e-12 
 138   18    2 4.44e-13 4.33e-13 4.40e-13 4.77e-13 5.69e-13 6.45e-13 1.11e-12 1.60e-12 
 139   18    3 2.22e-13 2.12e-13 2.11e-13 2.22e-13 2.53e-13 2.80e-13 4.44e-13 6.16e-13 
 140   18    4 1.83e-13 1.78e-13 1.80e-13 1.95e-13 2.33e-13 2.64e-13 4.62e-13 6.71e-13 
 141   18    5 2.66e-12 2.66e-12 2.66e-12 2.74e-12 2.92e-12 3.06e-12 3.73e-12 4.24e-12 
 142   18    6 3.82e-12 3.90e-12 3.97e-12 4.15e-12 4.46e-12 4.69e-12 5.65e-12 6.29e-12 
 143   18    7 6.35e-13 5.78e-13 5.45e-13 5.25e-13 5.44e-13 5.69e-13 7.50e-13 9.79e-13 
 144   18    8 2.20e-13 1.78e-13 1.50e-13 1.25e-13 1.15e-13 1.16e-13 1.66e-13 2.62e-13 
 145   18    9 6.23e-13 6.38e-13 6.72e-13 7.79e-13 9.84e-13 1.14e-12 2.18e-12 3.45e-12 
 146   18   10 1.22e-12 1.34e-12 1.48e-12 1.80e-12 2.37e-12 2.80e-12 5.61e-12 9.15e-12 
 147   18   11 1.59e-13 1.50e-13 1.48e-13 1.60e-13 1.89e-13 2.12e-13 3.58e-13 5.40e-13 
 148   18   12 2.42e-13 2.28e-13 2.26e-13 2.44e-13 2.89e-13 3.26e-13 5.59e-13 8.22e-13 
 149   18   13 3.26e-12 3.03e-12 2.91e-12 2.86e-12 3.01e-12 3.17e-12 1.73e-11 2.24e-11 
