!MOLECULE
CS
!MOLECULAR WEIGHT
44.0
!NUMBER OF ENERGY LEVELS
41
!LEVEL + ENERGIES(cm^-1) + WEIGHT + J
   80    14     2    1.8E-13 2.1E-13 2.8E-13 3.7E-13 5.3E-13 6.7E-13 8.0E-13 9.1E-13 1.4E-12 2.8E-12 5.3E-12
   81    14     3    4.3E-13 4.5E-13 5.6E-13 7.2E-13 1.0E-12 1.3E-12 1.6E-12 1.8E-12 2.8E-12 5.1E-12 9.3E-12
   82    14     4    5.1E-13 5.6E-13 7.3E-13 9.6E-13 1.3E-12 1.7E-12 2.0E-12 2.3E-12 3.4E-12 5.9E-12 1.0E-11
   83    14     5    1.6E-12 1.6E-12 1.8E-12 2.1E-12 2.6E-12 3.0E-12 3.4E-12 3.8E-12 5.0E-12 7.6E-12 1.1E-11
   84    14     6    1.5E-12 1.6E-12 2.0E-12 2.4E-12 3.2E-12 3.8E-12 4.4E-12 4.9E-12 6.8E-12 1.1E-11 1.8E-11
   85    14     7    2.5E-12 2.5E-12 2.8E-12 3.2E-12 3.9E-12 4.4E-12 4.9E-12 5.3E-12 6.6E-12 9.0E-12 1.2E-11
   86    14     8    5.1E-12 5.3E-12 6.1E-12 6.9E-12 8.1E-12 9.1E-12 1.0E-11 1.1E-11 1.4E-11 2.1E-11 3.2E-11
   87    14     9    4.4E-12 4.6E-12 5.2E-12 5.8E-12 6.7E-12 7.3E-12 7.9E-12 8.3E-12 9.9E-12 1.3E-11 1.7E-11
   88    14    10    1.7E-11 1.6E-11 1.6E-11 1.7E-11 1.9E-11 2.1E-11 2.3E-11 2.5E-11 3.0E-11 4.0E-11 5.4E-11
   89    14    11    1.4E-11 1.3E-11 1.4E-11 1.4E-11 1.5E-11 1.6E-11 1.7E-11 1.8E-11 2.0E-11 2.5E-11 3.0E-11
   90    14    12    7.4E-11 6.8E-11 6.4E-11 6.4E-11 6.8E-11 7.3E-11 7.8E-11 8.2E-11 9.4E-11 1.2E-10 1.4E-10
   91    14    13    3.1E-11 3.5E-11 3.8E-11 4.1E-11 4.3E-11 4.5E-11 4.7E-11 4.8E-11 5.2E-11 5.7E-11 6.3E-11
   92    15     1    3.0E-14 3.6E-14 5.5E-14 7.9E-14 1.2E-13 1.7E-13 2.0E-13 2.4E-13 4.3E-13 9.9E-13 2.2E-12
   93    15     2    1.3E-13 1.4E-13 1.9E-13 2.7E-13 4.1E-13 5.5E-13 6.8E-13 8.0E-13 1.4E-12 3.1E-12 6.6E-12
   94    15     3    2.5E-13 2.8E-13 3.8E-13 5.0E-13 7.2E-13 9.3E-13 1.1E-12 1.3E-12 2.0E-12 3.9E-12 7.4E-12
   95    15     4    5.3E-13 5.4E-13 6.8E-13 8.6E-13 1.2E-12 1.6E-12 1.9E-12 2.1E-12 3.3E-12 6.0E-12 1.1E-11
   96    15     5    5.9E-13 6.5E-13 8.6E-13 1.1E-12 1.5E-12 1.9E-12 2.3E-12 2.6E-12 3.8E-12 6.6E-12 1.1E-11
   97    15     6    1.9E-12 1.8E-12 2.0E-12 2.3E-12 2.8E-12 3.3E-12 3.7E-12 4.1E-12 5.4E-12 8.1E-12 1.2E-11
   98    15     7    1.9E-12 2.0E-12 2.4E-12 2.9E-12 3.6E-12 4.2E-12 4.8E-12 5.3E-12 7.3E-12 1.2E-11 1.9E-11
   99    15     8    3.0E-12 2.9E-12 3.1E-12 3.5E-12 4.1E-12 4.7E-12 5.2E-12 5.6E-12 6.9E-12 9.3E-12 1.3E-11
  100    15     9    6.3E-12 6.4E-12 7.1E-12 7.8E-12 8.8E-12 9.8E-12 1.1E-11 1.2E-11 1.5E-11 2.2E-11 3.3E-11
  101    15    10    5.6E-12 5.5E-12 6.0E-12 6.6E-12 7.2E-12 7.8E-12 8.3E-12 8.7E-12 1.0E-11 1.3E-11 1.7E-11
  102    15    11    2.1E-11 1.9E-11 1.9E-11 1.9E-11 2.0E-11 2.2E-11 2.4E-11 2.6E-11 3.1E-11 4.1E-11 5.5E-11
